window,time,method,min_library_time,max_library_time,library_cutoff_exclusive,mean_neighbor_distance,fingerprint_std
fold_3,2812,retrieval,1136,2408,2432,3.355968713760376,0.07634005695581436
fold_3,2812,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2812,random,529,2372,2432,nan,0.08850625902414322
fold_3,2813,retrieval,1441,2406,2432,3.6426310539245605,0.0833514854311943
fold_3,2813,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2813,random,512,2390,2432,nan,0.08056765049695969
fold_3,2814,retrieval,1160,2406,2432,3.3661916255950928,0.07412877678871155
fold_3,2814,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2814,random,509,2409,2432,nan,0.07720757275819778
fold_3,2815,retrieval,1467,2398,2432,4.9776763916015625,0.08384976536035538
fold_3,2815,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2815,random,489,2385,2432,nan,0.0838145911693573
fold_3,2816,retrieval,1131,2401,2432,4.486238956451416,0.08610586822032928
fold_3,2816,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2816,random,494,2425,2432,nan,0.07468459755182266
fold_3,2817,retrieval,1131,2403,2432,4.571622371673584,0.08630042523145676
fold_3,2817,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2817,random,500,2268,2432,nan,0.09320956468582153
fold_3,2818,retrieval,1138,2402,2432,4.16891622543335,0.07977324724197388
fold_3,2818,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2818,random,550,2211,2432,nan,0.0779101699590683
fold_3,2819,retrieval,1161,2402,2432,4.03019905090332,0.0752468854188919
fold_3,2819,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2819,random,686,2380,2432,nan,0.08630924671888351
fold_3,2820,retrieval,1131,2401,2432,5.364477157592773,0.09797843545675278
fold_3,2820,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2820,random,487,2298,2432,nan,0.08979775756597519
fold_3,2821,retrieval,1130,2408,2432,3.9871890544891357,0.07075753062963486
fold_3,2821,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2821,random,501,2396,2432,nan,0.08966919779777527
fold_3,2822,retrieval,1138,2427,2432,4.972695350646973,0.08376505225896835
fold_3,2822,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2822,random,494,2311,2432,nan,0.09197226166725159
fold_3,2823,retrieval,1131,2406,2432,3.820446014404297,0.08159605413675308
fold_3,2823,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2823,random,516,2396,2432,nan,0.07769212871789932
fold_3,2824,retrieval,1138,2408,2432,3.5296406745910645,0.08411899209022522
fold_3,2824,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2824,random,521,2288,2432,nan,0.07581564784049988
fold_3,2825,retrieval,1154,2406,2432,3.622218132019043,0.0714603140950203
fold_3,2825,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2825,random,653,2422,2432,nan,0.07865878194570541
fold_3,2826,retrieval,1131,2401,2432,3.3409063816070557,0.0842851921916008
fold_3,2826,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2826,random,519,2371,2432,nan,0.07765261083841324
fold_3,2827,retrieval,1130,2408,2432,3.624441623687744,0.07767753303050995
fold_3,2827,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2827,random,527,2368,2432,nan,0.06902604550123215
fold_3,2828,retrieval,1131,2406,2432,4.09238338470459,0.07752315700054169
fold_3,2828,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2828,random,716,2398,2432,nan,0.08035039901733398
fold_3,2829,retrieval,1442,2406,2432,3.14793062210083,0.07736925780773163
fold_3,2829,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2829,random,610,2381,2432,nan,0.08091629296541214
fold_3,2830,retrieval,1131,2406,2432,4.245753288269043,0.08216992020606995
fold_3,2830,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2830,random,487,2387,2432,nan,0.11351986229419708
fold_3,2831,retrieval,1129,2412,2432,2.8785958290100098,0.06952565163373947
fold_3,2831,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2831,random,541,2424,2432,nan,0.06765168160200119
fold_3,2832,retrieval,1161,2414,2432,3.4883995056152344,0.0629921555519104
fold_3,2832,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2832,random,533,2235,2432,nan,0.08469976484775543
fold_3,2833,retrieval,1131,2408,2432,3.425955295562744,0.07343310862779617
fold_3,2833,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2833,random,529,2404,2432,nan,0.08516291528940201
fold_3,2834,retrieval,1138,2408,2432,3.4213898181915283,0.08128479868173599
fold_3,2834,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2834,random,523,2319,2432,nan,0.0855136588215828
fold_3,2835,retrieval,1131,2406,2432,3.376253604888916,0.07492716610431671
fold_3,2835,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2835,random,513,2405,2432,nan,0.08041799813508987
fold_3,2836,retrieval,1129,2414,2432,2.914332389831543,0.06808061897754669
fold_3,2836,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2836,random,513,2421,2432,nan,0.09337019175291061
fold_3,2837,retrieval,1129,2408,2432,3.063201427459717,0.07224847376346588
fold_3,2837,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2837,random,511,2307,2432,nan,0.08668418973684311
fold_3,2838,retrieval,1129,2414,2432,3.3007707595825195,0.07245435565710068
fold_3,2838,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2838,random,619,2395,2432,nan,0.09918025881052017
fold_3,2839,retrieval,1190,2421,2432,5.401459217071533,0.07684212177991867
fold_3,2839,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2839,random,509,2262,2432,nan,0.08758340775966644
fold_3,2840,retrieval,1246,2410,2432,3.6943395137786865,0.06615718454122543
fold_3,2840,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2840,random,517,2381,2432,nan,0.078655906021595
fold_3,2841,retrieval,1246,2410,2432,3.59525203704834,0.07399311661720276
fold_3,2841,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2841,random,586,2402,2432,nan,0.07379180192947388
fold_3,2842,retrieval,1245,2402,2432,5.036323547363281,0.07916709780693054
fold_3,2842,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2842,random,546,2386,2432,nan,0.07292287051677704
fold_3,2843,retrieval,1537,2330,2432,5.642651557922363,0.0798114687204361
fold_3,2843,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2843,random,559,2322,2432,nan,0.08184532821178436
fold_3,2844,retrieval,1101,2406,2432,4.757593154907227,0.07995723932981491
fold_3,2844,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2844,random,514,2385,2432,nan,0.0770130455493927
fold_3,2845,retrieval,1131,2406,2432,3.8249824047088623,0.07659421861171722
fold_3,2845,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2845,random,500,2419,2432,nan,0.08346104621887207
fold_3,2846,retrieval,1131,2408,2432,3.404376268386841,0.07702520489692688
fold_3,2846,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2846,random,564,2309,2432,nan,0.07622495293617249
fold_3,2847,retrieval,1140,2416,2432,3.354431390762329,0.07453766465187073
fold_3,2847,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2847,random,499,2430,2432,nan,0.10591650009155273
fold_3,2848,retrieval,1103,2414,2432,2.776759147644043,0.08183252066373825
fold_3,2848,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2848,random,691,2369,2432,nan,0.08026973903179169
fold_3,2849,retrieval,1103,2412,2432,2.928299903869629,0.07870130985975266
fold_3,2849,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2849,random,519,2418,2432,nan,0.07849492132663727
fold_3,2850,retrieval,1131,2404,2432,3.879098892211914,0.07947128266096115
fold_3,2850,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2850,random,512,2423,2432,nan,0.09061605483293533
fold_3,2851,retrieval,1798,2421,2432,3.2440311908721924,0.08195673674345016
fold_3,2851,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2851,random,654,2284,2432,nan,0.07168223708868027
fold_3,2852,retrieval,1129,2431,2432,2.49442720413208,0.07430588454008102
fold_3,2852,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2852,random,490,2376,2432,nan,0.08826099336147308
fold_3,2853,retrieval,982,2427,2432,3.7635464668273926,0.08326205611228943
fold_3,2853,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2853,random,524,2392,2432,nan,0.08945014327764511
fold_3,2854,retrieval,1129,2415,2432,3.1224422454833984,0.07792236655950546
fold_3,2854,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2854,random,538,2340,2432,nan,0.07956152409315109
fold_3,2855,retrieval,1129,2431,2432,3.242025375366211,0.07545120269060135
fold_3,2855,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2855,random,539,2307,2432,nan,0.07613479346036911
fold_3,2856,retrieval,1090,2431,2432,2.7889156341552734,0.07268539071083069
fold_3,2856,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2856,random,494,2394,2432,nan,0.07921183854341507
fold_3,2857,retrieval,1242,2430,2432,2.6008267402648926,0.07604768127202988
fold_3,2857,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2857,random,635,2404,2432,nan,0.0781673938035965
fold_3,2858,retrieval,633,2411,2432,5.448513031005859,0.08125869929790497
fold_3,2858,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2858,random,638,2285,2432,nan,0.07931884378194809
fold_3,2859,retrieval,1157,2399,2432,3.2770843505859375,0.06770230829715729
fold_3,2859,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2859,random,540,2379,2432,nan,0.08884071558713913
fold_3,2860,retrieval,1140,2401,2432,2.751892566680908,0.07417725026607513
fold_3,2860,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2860,random,491,2379,2432,nan,0.09600529074668884
fold_3,2861,retrieval,1129,2414,2432,2.517408847808838,0.07505287975072861
fold_3,2861,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2861,random,489,2352,2432,nan,0.0986429825425148
fold_3,2862,retrieval,1129,2404,2432,2.6430165767669678,0.07893896847963333
fold_3,2862,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2862,random,597,2418,2432,nan,0.07820338010787964
fold_3,2863,retrieval,1129,2415,2432,2.5709545612335205,0.08170951902866364
fold_3,2863,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2863,random,486,2422,2432,nan,0.08705860376358032
fold_3,2864,retrieval,1129,2415,2432,3.124706506729126,0.07497861236333847
fold_3,2864,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2864,random,505,2381,2432,nan,0.08421112596988678
fold_3,2865,retrieval,1140,2421,2432,2.6101303100585938,0.07924769073724747
fold_3,2865,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2865,random,501,2415,2432,nan,0.08870157599449158
fold_3,2866,retrieval,973,2414,2432,3.3417129516601562,0.07763315737247467
fold_3,2866,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2866,random,493,2305,2432,nan,0.11283083260059357
fold_3,2867,retrieval,1798,2421,2432,3.4084415435791016,0.08262307941913605
fold_3,2867,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2867,random,522,2328,2432,nan,0.09058744460344315
fold_3,2868,retrieval,1129,2430,2432,2.522940158843994,0.07551326602697372
fold_3,2868,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2868,random,637,2372,2432,nan,0.09100796282291412
fold_3,2869,retrieval,1131,2421,2432,4.320228576660156,0.08321749418973923
fold_3,2869,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2869,random,555,2422,2432,nan,0.08077281713485718
fold_3,2870,retrieval,2170,2415,2432,2.7234301567077637,0.08041061460971832
fold_3,2870,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2870,random,510,2185,2432,nan,0.07945283502340317
fold_3,2871,retrieval,1140,2421,2432,2.5629217624664307,0.08408206701278687
fold_3,2871,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2871,random,523,2390,2432,nan,0.08106444776058197
fold_3,2872,retrieval,1190,2421,2432,3.5650241374969482,0.07766862213611603
fold_3,2872,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2872,random,513,2350,2432,nan,0.08321990817785263
fold_3,2873,retrieval,1147,2421,2432,3.1353931427001953,0.07259577512741089
fold_3,2873,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2873,random,647,2363,2432,nan,0.08532994240522385
fold_3,2874,retrieval,1131,2408,2432,3.382446765899658,0.08073822408914566
fold_3,2874,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2874,random,520,2430,2432,nan,0.08891511708498001
fold_3,2875,retrieval,1179,2406,2432,2.980473518371582,0.06906135380268097
fold_3,2875,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2875,random,523,2258,2432,nan,0.08000193536281586
fold_3,2876,retrieval,803,2415,2432,2.965252637863159,0.0826227068901062
fold_3,2876,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2876,random,503,2428,2432,nan,0.08551589399576187
fold_3,2877,retrieval,1129,2415,2432,2.920340061187744,0.06895534694194794
fold_3,2877,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2877,random,556,2430,2432,nan,0.07662471383810043
fold_3,2878,retrieval,973,2414,2432,3.602712392807007,0.07804904878139496
fold_3,2878,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2878,random,541,2405,2432,nan,0.08673292398452759
fold_3,2879,retrieval,1154,2400,2432,3.2468838691711426,0.06700596213340759
fold_3,2879,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2879,random,502,2349,2432,nan,0.07955712080001831
fold_3,2880,retrieval,1131,2402,2432,4.323430061340332,0.07972592115402222
fold_3,2880,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2880,random,543,2395,2432,nan,0.08586285263299942
fold_3,2881,retrieval,1129,2414,2432,2.4804232120513916,0.07988408952951431
fold_3,2881,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2881,random,523,2405,2432,nan,0.08257777243852615
fold_3,2882,retrieval,1129,2415,2432,2.467616081237793,0.07697337865829468
fold_3,2882,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2882,random,687,2423,2432,nan,0.08002390712499619
fold_3,2883,retrieval,1192,2421,2432,2.85249924659729,0.07353289425373077
fold_3,2883,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2883,random,490,2426,2432,nan,0.0802188515663147
fold_3,2884,retrieval,1131,2406,2432,2.827317237854004,0.07708306610584259
fold_3,2884,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2884,random,531,2408,2432,nan,0.07998795062303543
fold_3,2885,retrieval,1129,2414,2432,3.2444889545440674,0.07621979713439941
fold_3,2885,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2885,random,518,2400,2432,nan,0.07565335184335709
fold_3,2886,retrieval,2020,2412,2432,2.5493810176849365,0.06726475805044174
fold_3,2886,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2886,random,511,2429,2432,nan,0.08552584052085876
fold_3,2887,retrieval,1192,2401,2432,3.140395164489746,0.0692334994673729
fold_3,2887,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2887,random,491,2186,2432,nan,0.07396535575389862
fold_3,2888,retrieval,2039,2412,2432,2.200623035430908,0.07061247527599335
fold_3,2888,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2888,random,651,2384,2432,nan,0.08341464400291443
fold_3,2889,retrieval,1139,2408,2432,2.7573375701904297,0.075142040848732
fold_3,2889,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2889,random,500,2369,2432,nan,0.07930023223161697
fold_3,2890,retrieval,1133,2401,2432,2.609337091445923,0.07340032607316971
fold_3,2890,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2890,random,493,2394,2432,nan,0.0809871256351471
fold_3,2891,retrieval,1129,2415,2432,2.3679914474487305,0.07048119604587555
fold_3,2891,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2891,random,501,2391,2432,nan,0.1091589704155922
fold_3,2892,retrieval,1129,2415,2432,2.4335520267486572,0.07643968611955643
fold_3,2892,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2892,random,506,2386,2432,nan,0.08655474334955215
fold_3,2893,retrieval,1113,2414,2432,2.7290847301483154,0.07388684898614883
fold_3,2893,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2893,random,519,2421,2432,nan,0.07674393057823181
fold_3,2894,retrieval,1131,2408,2432,3.024068593978882,0.0739189088344574
fold_3,2894,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2894,random,599,2338,2432,nan,0.07265729457139969
fold_3,2895,retrieval,1139,2408,2432,2.4591636657714844,0.06907442957162857
fold_3,2895,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2895,random,569,2397,2432,nan,0.07632464170455933
fold_3,2896,retrieval,1133,2412,2432,2.404547691345215,0.06577496975660324
fold_3,2896,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2896,random,504,2428,2432,nan,0.08896508067846298
fold_3,2897,retrieval,1133,2401,2432,2.381544351577759,0.0674636960029602
fold_3,2897,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2897,random,516,2430,2432,nan,0.07851291447877884
fold_3,2898,retrieval,2039,2412,2432,2.311772584915161,0.06407517939805984
fold_3,2898,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2898,random,563,2347,2432,nan,0.07346506416797638
fold_3,2899,retrieval,1192,2415,2432,2.62271785736084,0.06684800237417221
fold_3,2899,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2899,random,500,2342,2432,nan,0.07514510303735733
fold_3,2900,retrieval,1192,2426,2432,2.011504650115967,0.055757831782102585
fold_3,2900,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2900,random,653,2414,2432,nan,0.09249161183834076
fold_3,2901,retrieval,976,2414,2432,2.4218955039978027,0.07395309209823608
fold_3,2901,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2901,random,575,2356,2432,nan,0.07785266637802124
fold_3,2902,retrieval,1956,2430,2432,2.726654529571533,0.07036973536014557
fold_3,2902,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2902,random,523,2208,2432,nan,0.07841426879167557
fold_3,2903,retrieval,981,2414,2432,3.145442008972168,0.07595565170049667
fold_3,2903,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2903,random,679,2417,2432,nan,0.08729945123195648
fold_3,2904,retrieval,1131,2401,2432,3.383509635925293,0.08010843396186829
fold_3,2904,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2904,random,499,2255,2432,nan,0.07571771740913391
fold_3,2905,retrieval,2251,2428,2432,2.38244891166687,0.07615186274051666
fold_3,2905,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2905,random,585,2403,2432,nan,0.08257821947336197
fold_3,2906,retrieval,1167,2414,2432,2.5075647830963135,0.07686585187911987
fold_3,2906,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2906,random,598,2409,2432,nan,0.07801195979118347
fold_3,2907,retrieval,1154,2421,2432,2.532895088195801,0.08233563601970673
fold_3,2907,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2907,random,504,2355,2432,nan,0.08184459805488586
fold_3,2908,retrieval,1129,2415,2432,2.268552303314209,0.07571425288915634
fold_3,2908,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2908,random,530,2372,2432,nan,0.07896097749471664
fold_3,2909,retrieval,1139,2421,2432,3.09663462638855,0.07452189177274704
fold_3,2909,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2909,random,540,2417,2432,nan,0.07874968647956848
fold_3,2910,retrieval,1128,2421,2432,2.49289608001709,0.07783258706331253
fold_3,2910,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2910,random,512,2418,2432,nan,0.08583078533411026
fold_3,2911,retrieval,1129,2408,2432,2.5397861003875732,0.08135528117418289
fold_3,2911,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2911,random,613,2415,2432,nan,0.07486976683139801
fold_3,2912,retrieval,1129,2414,2432,2.785902500152588,0.07356306910514832
fold_3,2912,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2912,random,645,2402,2432,nan,0.07993559539318085
fold_3,2913,retrieval,1139,2408,2432,3.0027618408203125,0.08092247694730759
fold_3,2913,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2913,random,566,2363,2432,nan,0.0856841579079628
fold_3,2914,retrieval,1131,2402,2432,3.478999137878418,0.08039862662553787
fold_3,2914,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2914,random,591,2419,2432,nan,0.0878424271941185
fold_3,2915,retrieval,1131,2406,2432,3.5685110092163086,0.08460482954978943
fold_3,2915,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2915,random,499,2384,2432,nan,0.0789288580417633
fold_3,2916,retrieval,2237,2421,2432,2.5767369270324707,0.07817787677049637
fold_3,2916,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2916,random,507,2418,2432,nan,0.07952992618083954
fold_3,2917,retrieval,1102,2408,2432,2.520155906677246,0.07582288980484009
fold_3,2917,recent,2400,2431,2432,nan,0.0584629587829113
fold_3,2917,random,502,2389,2432,nan,0.0735352411866188
official_valid,2918,retrieval,2247,2917,2918,2.2111997604370117,0.08117391914129257
official_valid,2918,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2918,random,530,2831,2918,nan,0.0852297991514206
official_valid,2919,retrieval,2251,2905,2918,2.0766682624816895,0.07880092412233353
official_valid,2919,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2919,random,540,2823,2918,nan,0.07489825785160065
official_valid,2920,retrieval,2401,2914,2918,2.9959168434143066,0.0873553529381752
official_valid,2920,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2920,random,512,2912,2918,nan,0.08463571965694427
official_valid,2921,retrieval,1156,2912,2918,2.84414005279541,0.0864519253373146
official_valid,2921,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2921,random,649,2677,2918,nan,0.07307169586420059
official_valid,2922,retrieval,1131,2915,2918,5.092536926269531,0.09241267293691635
official_valid,2922,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2922,random,604,2897,2918,nan,0.08195725083351135
official_valid,2923,retrieval,2401,2914,2918,2.7275006771087646,0.08284717053174973
official_valid,2923,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2923,random,620,2859,2918,nan,0.07854839414358139
official_valid,2924,retrieval,2250,2915,2918,2.8750672340393066,0.07143773883581161
official_valid,2924,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2924,random,493,2790,2918,nan,0.0847577378153801
official_valid,2925,retrieval,1138,2914,2918,2.6515612602233887,0.09366165101528168
official_valid,2925,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2925,random,592,2915,2918,nan,0.07821983098983765
official_valid,2926,retrieval,2398,2916,2918,2.3909153938293457,0.07501306384801865
official_valid,2926,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2926,random,527,2717,2918,nan,0.08792151510715485
official_valid,2927,retrieval,2398,2917,2918,2.419867992401123,0.07701587677001953
official_valid,2927,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2927,random,577,2909,2918,nan,0.07886657863855362
official_valid,2928,retrieval,2003,2915,2918,4.063808917999268,0.08159928768873215
official_valid,2928,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2928,random,547,2721,2918,nan,0.07933453470468521
official_valid,2929,retrieval,2398,2917,2918,2.251931667327881,0.0724281370639801
official_valid,2929,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2929,random,501,2873,2918,nan,0.0914674699306488
official_valid,2930,retrieval,2317,2915,2918,2.3512916564941406,0.07679271697998047
official_valid,2930,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2930,random,537,2862,2918,nan,0.0959610566496849
official_valid,2931,retrieval,2247,2916,2918,2.260681390762329,0.07941262423992157
official_valid,2931,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2931,random,528,2880,2918,nan,0.08156368881464005
official_valid,2932,retrieval,2327,2914,2918,2.434868812561035,0.08559313416481018
official_valid,2932,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2932,random,570,2838,2918,nan,0.08539745211601257
official_valid,2933,retrieval,1131,2915,2918,3.1171889305114746,0.0856509804725647
official_valid,2933,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2933,random,613,2840,2918,nan,0.07834355533123016
official_valid,2934,retrieval,1131,2915,2918,3.221430540084839,0.08152715861797333
official_valid,2934,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2934,random,632,2759,2918,nan,0.07820376008749008
official_valid,2935,retrieval,1131,2916,2918,2.3816981315612793,0.08256445825099945
official_valid,2935,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2935,random,607,2806,2918,nan,0.08056353032588959
official_valid,2936,retrieval,2244,2916,2918,3.0668439865112305,0.07699760794639587
official_valid,2936,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2936,random,560,2837,2918,nan,0.08205599337816238
official_valid,2937,retrieval,2382,2912,2918,2.570728302001953,0.08781188726425171
official_valid,2937,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2937,random,493,2839,2918,nan,0.07571950554847717
official_valid,2938,retrieval,1131,2915,2918,4.036714553833008,0.08324858546257019
official_valid,2938,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2938,random,597,2827,2918,nan,0.08723974972963333
official_valid,2939,retrieval,1131,2915,2918,2.8740577697753906,0.07762782275676727
official_valid,2939,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2939,random,505,2911,2918,nan,0.07721181213855743
official_valid,2940,retrieval,2327,2915,2918,2.4911885261535645,0.07753611356019974
official_valid,2940,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2940,random,579,2912,2918,nan,0.07287456095218658
official_valid,2941,retrieval,1247,2912,2918,2.909457206726074,0.08851523697376251
official_valid,2941,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2941,random,562,2880,2918,nan,0.0778515636920929
official_valid,2942,retrieval,1131,2915,2918,3.0035476684570312,0.08041765540838242
official_valid,2942,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2942,random,531,2869,2918,nan,0.08572583645582199
official_valid,2943,retrieval,1131,2916,2918,3.322587490081787,0.07515373826026917
official_valid,2943,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2943,random,508,2889,2918,nan,0.0767156258225441
official_valid,2944,retrieval,2312,2917,2918,2.3364505767822266,0.06886861473321915
official_valid,2944,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2944,random,628,2903,2918,nan,0.09229414165019989
official_valid,2945,retrieval,2264,2908,2918,2.1667463779449463,0.07260791212320328
official_valid,2945,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2945,random,652,2891,2918,nan,0.08345925062894821
official_valid,2946,retrieval,2040,2915,2918,5.1783857345581055,0.08188279718160629
official_valid,2946,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2946,random,683,2885,2918,nan,0.06961950659751892
official_valid,2947,retrieval,2333,2917,2918,2.264578342437744,0.07288343459367752
official_valid,2947,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2947,random,491,2821,2918,nan,0.08663143962621689
official_valid,2948,retrieval,2466,2916,2918,3.195176124572754,0.08019550144672394
official_valid,2948,recent,2886,2917,2918,nan,0.07431679219007492
official_valid,2948,random,657,2870,2918,nan,0.08356274664402008
official_valid,2949,retrieval,1131,2915,2918,2.8790149688720703,0.08287700265645981
