stock,count,raw_mean_residual,mean_noise_variance,shrinkage,offset
4769,261,-0.0864302558089353,0.0004622560133498146,0.9742641894039352,-0.08420590311288834
4770,0,0.0,0.0,0.0,0.0
4771,0,0.0,0.0,0.0,0.0
4772,186,0.13413607320117374,0.0009609541484588017,0.9479447843562379,0.12715359032154083
4773,251,-0.05812972386282279,0.0004935681030404402,0.9725687290605111,-0.05653515085577965
4774,345,-0.041087049051471376,0.00034584461193828015,0.9806197142328313,-0.040290769189596176
4775,69,-0.22770849064640378,0.0007891614488975554,0.9568492902827485,-0.21788270771503448
4776,319,0.17393806177340332,0.0005307400884969397,0.9705636171814687,0.16881795227527618
4777,262,-0.25323513986272667,0.0004787135123142238,0.9733723264728809,-0.24649207293987274
4778,161,-0.06288193048249861,0.0007454053917825932,0.9591440864491424,-0.06031282991170883
4779,45,0.23530305905474558,0.0029477794825583116,0.8558339371217073,0.20138034224510193
4780,0,0.0,0.0,0.0,0.0
4781,0,0.0,0.0,0.0,0.0
4782,0,0.0,0.0,0.0,0.0
4783,88,-0.059243611568077045,0.0015883174391031264,0.9167882096388474,-0.05431384593248367
4784,246,0.12358239718629577,0.0005379680286310471,0.9701746911272235,0.11989651620388031
4785,283,-0.132872536166344,0.0007867207166998218,0.9569770058141246,-0.12715595960617065
4786,144,-0.18932082353987628,0.0007319429671444609,0.9598523422010333,-0.18172003328800201
4787,301,-0.14452709079382822,0.0007532891863428719,0.9587298064903532,-0.1385624259710312
4788,296,-0.26136847399175167,0.0003413982361686495,0.9808641102754594,-0.2563669681549072
4789,0,0.0,0.0,0.0,0.0
4790,137,-0.14722353829084522,0.0011115240935025866,0.9402754972761417,-0.13843068480491638
4791,0,0.0,0.0,0.0,0.0
