feature,rawIC_fold2,rawIC_fold3,rawIC_pooled,rawIC_valid,basecorr_fold2,basecorr_valid,partial_fold2,partial_fold3,partial_valid,pool_pass
F2_z20_num67,-3.669502045751086e-05,-0.02384730447841124,-0.011941999749434376,-0.011531914773817212,0.016089320073619018,-0.05256191117994385,-0.0020104748273647275,-0.018654030926654495,-0.006706278884832064,True
F2_z20_num68,-0.024805567540688182,-0.030603759345365758,-0.02770466344302697,-0.016232135489898922,-0.17732902429072964,-0.12019106107379199,-0.0030514818663348216,-0.015815050708681395,-0.005197561502143932,True
F2_z20_num69,-0.023599177888243117,-0.028840139098678486,-0.0262196584934608,-0.016328770626968418,-0.1745502134557309,-0.11817405389236794,-0.002185986713361402,-0.013965910545779515,-0.0054793752604720605,True
F2_z20_num70,-0.0013380967916414748,-0.023997371735335945,-0.01266773426348871,-0.008858736097745722,0.02175431242939586,-0.03842157325557119,-0.004006837446300724,-0.020406407057496516,-0.005331304947485284,True
F2_z20_num71,-0.023529194185731038,-0.022441956379955504,-0.02298557528284327,-0.015477985784232078,-0.034860686774108376,-0.07336984686138023,-0.019252610756797142,-0.016549015441952586,-0.008742002289044431,True
F2_z20_num72,-0.016050573585543897,-0.030930398148392383,-0.02349048586696814,-0.008248301746002678,-0.07482155162286694,-0.07765106641351323,-0.006871735260559151,-0.02013833663879809,-0.001119265444027422,True
F2_z20_num73,-0.010563147206231954,-0.024368120634549812,-0.017465633920390883,-0.0017403011903373506,-0.07909493350889236,-0.07495838215038736,-0.0008600657910951201,-0.013675220439342035,0.005141523518182684,True
F2_z20_num74,-0.011770431761504585,-0.027043953922559462,-0.019407192842032024,-0.0014623196785382507,-0.07310120249430911,-0.08715220963768629,-0.0028026396681344046,-0.015010416724960349,0.0065390033554014295,True
F2_z20_num75,-0.010340773131819924,-0.015253400958891961,-0.012797087045355943,0.0029260952806731497,-0.0712783589842638,-0.0491442597753928,-0.0015966009114348444,-0.00830380275826396,0.007437961352244676,True
F2_z20_num76,-0.012040383850860042,-0.025110704448991095,-0.018575544149925568,-0.005893461653161929,-0.054386866718610025,-0.06968869832030804,-0.005368399031180799,-0.016221204815736235,0.0005045607193475627,True
F2_z20_num77,-0.014730490210372465,-0.018121563100924352,-0.016426026655648407,-0.004604495388989903,-0.08024862964141286,-0.06880969287430051,-0.004885877511175366,-0.010828546044023772,0.0017128267172688855,True
F2_z20_num78,0.007311298273996998,0.005348577983850906,0.006329938128923952,0.0034087091848941002,0.01383006095415395,0.02574363693280421,0.005614676234364411,0.0028636776872528876,0.0010452217182635869,False
