feature,rawIC_fold2,rawIC_fold3,rawIC_pooled,rawIC_valid,residIC_fold2,residIC_fold3,residIC_valid,pool_pass
F2_z20_num91,-0.013965207901704146,-0.008143250244132908,-0.011054229072918528,0.006088249555578864,0.024144256219023563,0.04374910578131699,0.02722405149730687,True
F2_z20_num92,-0.010694812102837455,-0.006864615036690339,-0.008779713569763897,-0.005826062290362704,0.09120698414179597,0.01968178960710609,0.014497431570594693,False
F2_z20_num93,-0.00407428071984794,-0.0069554102255864475,-0.005514845472717194,-0.0019458022358271913,0.042438516172548985,0.010116806933791496,0.0056390812218359695,False
F2_z20_num94,0.0023282432882917718,-0.019924775702973734,-0.00879826620734098,-0.00844124149366344,-0.0005164732608048125,0.01138881162521063,0.023770762099932893,False
F2_z20_num95,0.00011643328369126854,-0.004573734429770166,-0.0022286505730394488,-0.0005547830960069259,-0.03904571581951457,-0.0030069060808939133,0.006122918345656152,False
F2_z20_num96,-0.005758417829033692,-0.01771481204740452,-0.011736614938219106,-0.0061620489339141325,0.039896630763897795,0.02664106957298914,0.021101212270309356,True
F2_z20_num97,-0.011223237389919366,-0.023115362682411815,-0.01716930003616559,-0.00919087866081748,0.05357979841361116,0.041891383504667416,0.03117334227686787,True
F2_z20_num98,0.0011174551910886697,-0.008116035082861782,-0.003499289945886556,-0.007774756355246121,0.019121640280343834,0.007731720830648239,0.007778975502969211,False
F3_z60_num0,-0.010416647816953777,-0.01926813628352659,-0.014842392050240183,-0.008643010416464496,0.07261192836602698,0.014285327268890046,0.027115001008494035,True
F3_z60_num1,0.008479095273893775,-0.0018229133857884181,0.003328090944052678,0.0034396657601863693,-0.029160644013874776,-0.0380618204052766,-0.007542052267128258,False
F3_z60_num2,-0.009919991184722384,-0.03436702150065301,-0.022143506342687698,-0.01778291577186222,0.07344149916192784,0.08097539950617365,0.0921467416245108,True
F3_z60_num3,0.0198985661650467,0.020148729005482,0.02002364758526435,0.020586346235172078,-0.019621274030600534,-0.0792520745925461,-0.06216136569495762,True
F3_z60_num4,0.011724472203841967,-0.007117111651458808,0.00230368027619158,0.0038500347430120807,-0.0036209823765608953,-0.025081174965584447,0.009357009049026603,False
F3_z60_num5,0.017924436217765162,-0.00035090346307752144,0.00878676637734382,0.0023661124217759476,-0.012108565972171949,-0.021742479735932903,-0.007439540052563552,False
