window,time,baseline,method,alpha,history_w,distance_from_snapshot,baseline_ic,candidate_ic,delta,rank_correlation_to_baseline
fold_2,2412,exp016_static_strict_oof_proxy,momentum,0.05,40,467,0.1106777959206145,0.11654790034275152,0.005870104422137021,0.9986333684192581
fold_2,2412,exp016_static_strict_oof_proxy,momentum,0.1,40,467,0.1106777959206145,0.12278916578657119,0.012111369865956692,0.9940899055174165
fold_2,2412,exp016_static_strict_oof_proxy,momentum,0.15,40,467,0.1106777959206145,0.12955566445493238,0.018877868534317888,0.9853220156828224
fold_2,2412,exp016_static_strict_oof_proxy,shuffled,0.05,40,467,0.1106777959206145,0.11240044426355526,0.0017226483429407663,0.998646463816043
fold_2,2412,exp016_static_strict_oof_proxy,shuffled,0.1,40,467,0.1106777959206145,0.1138052075316748,0.00312741161106031,0.994089732333391
fold_2,2412,exp016_static_strict_oof_proxy,shuffled,0.15,40,467,0.1106777959206145,0.1145224408479747,0.003844644927360197,0.9855847043552136
fold_2,2413,exp016_static_strict_oof_proxy,momentum,0.05,40,468,0.05466958369564159,0.05389087888811322,-0.0007787048075283687,0.9986152242898686
fold_2,2413,exp016_static_strict_oof_proxy,momentum,0.1,40,468,0.05466958369564159,0.052639392466369166,-0.002030191229272421,0.9940022949755316
fold_2,2413,exp016_static_strict_oof_proxy,momentum,0.15,40,468,0.05466958369564159,0.050896531394443806,-0.003773052301197781,0.9852380848097257
fold_2,2413,exp016_static_strict_oof_proxy,shuffled,0.05,40,468,0.05466958369564159,0.051745160950498637,-0.0029244227451429503,0.9986269702231051
fold_2,2413,exp016_static_strict_oof_proxy,shuffled,0.1,40,468,0.05466958369564159,0.04880774701577831,-0.005861836679863279,0.9940627173904
fold_2,2413,exp016_static_strict_oof_proxy,shuffled,0.15,40,468,0.05466958369564159,0.04504502298432535,-0.00962456071131624,0.985618989602593
fold_2,2414,exp016_static_strict_oof_proxy,momentum,0.05,40,469,0.09675387000194634,0.09544868755085546,-0.001305182451090875,0.998637777505558
fold_2,2414,exp016_static_strict_oof_proxy,momentum,0.1,40,469,0.09675387000194634,0.0924478536124789,-0.00430601638946744,0.994074359854406
fold_2,2414,exp016_static_strict_oof_proxy,momentum,0.15,40,469,0.09675387000194634,0.08862543356816109,-0.008128436433785247,0.9854638623896662
fold_2,2414,exp016_static_strict_oof_proxy,shuffled,0.05,40,469,0.09675387000194634,0.09634746446517578,-0.00040640553677055713,0.9986338461153886
fold_2,2414,exp016_static_strict_oof_proxy,shuffled,0.1,40,469,0.09675387000194634,0.09551183961169221,-0.0012420303902541258,0.9940802047684635
fold_2,2414,exp016_static_strict_oof_proxy,shuffled,0.15,40,469,0.09675387000194634,0.09421392114559501,-0.0025399488563513234,0.9855580137441923
fold_2,2415,exp016_static_strict_oof_proxy,momentum,0.05,40,470,0.07859478746992668,0.07209485839743537,-0.006499929072491306,0.9986364027059672
fold_2,2415,exp016_static_strict_oof_proxy,momentum,0.1,40,470,0.07859478746992668,0.06349282208700097,-0.015101965382925714,0.9940602837061038
fold_2,2415,exp016_static_strict_oof_proxy,momentum,0.15,40,470,0.07859478746992668,0.055226809790825414,-0.023367977679101266,0.9852352067924207
fold_2,2415,exp016_static_strict_oof_proxy,shuffled,0.05,40,470,0.07859478746992668,0.07858400325578056,-1.0784214146117299e-05,0.9986311695994401
fold_2,2415,exp016_static_strict_oof_proxy,shuffled,0.1,40,470,0.07859478746992668,0.0787804261788559,0.00018563870892922274,0.9940789838053209
fold_2,2415,exp016_static_strict_oof_proxy,shuffled,0.15,40,470,0.07859478746992668,0.07916836953635993,0.0005735820664332508,0.9854917573302255
fold_2,2416,exp016_static_strict_oof_proxy,momentum,0.05,40,471,0.04555649352084836,0.03995804989058581,-0.005598443630262552,0.9986445137384582
fold_2,2416,exp016_static_strict_oof_proxy,momentum,0.1,40,471,0.04555649352084836,0.03295634324344642,-0.01260015027740194,0.9940020577647765
fold_2,2416,exp016_static_strict_oof_proxy,momentum,0.15,40,471,0.04555649352084836,0.02462154219207915,-0.02093495132876921,0.9851438135868086
fold_2,2416,exp016_static_strict_oof_proxy,shuffled,0.05,40,471,0.04555649352084836,0.04375134275953258,-0.0018051507613157797,0.998665228064299
fold_2,2416,exp016_static_strict_oof_proxy,shuffled,0.1,40,471,0.04555649352084836,0.04129257210110397,-0.004263921419744389,0.9941831094887921
fold_2,2416,exp016_static_strict_oof_proxy,shuffled,0.15,40,471,0.04555649352084836,0.03787618148416359,-0.007680312036684768,0.9858409475260075
fold_2,2417,exp016_static_strict_oof_proxy,momentum,0.05,40,472,0.07221792104572901,0.06425473800832805,-0.007963183037400956,0.9986422112079457
fold_2,2417,exp016_static_strict_oof_proxy,momentum,0.1,40,472,0.07221792104572901,0.05565456538508379,-0.01656335566064522,0.993939911085556
fold_2,2417,exp016_static_strict_oof_proxy,momentum,0.15,40,472,0.07221792104572901,0.04548365448422574,-0.026734266561503267,0.9849652051198352
fold_2,2417,exp016_static_strict_oof_proxy,shuffled,0.05,40,472,0.07221792104572901,0.07421417568619797,0.0019962546404689585,0.9986344663498227
fold_2,2417,exp016_static_strict_oof_proxy,shuffled,0.1,40,472,0.07221792104572901,0.07694980524934322,0.0047318842036142145,0.994083917700849
fold_2,2417,exp016_static_strict_oof_proxy,shuffled,0.15,40,472,0.07221792104572901,0.07953322992481507,0.00731530887908606,0.9854300441978912
fold_2,2418,exp016_static_strict_oof_proxy,momentum,0.05,40,473,0.07740798607959137,0.0743324727270598,-0.0030755133525315753,0.9986630180637776
fold_2,2418,exp016_static_strict_oof_proxy,momentum,0.1,40,473,0.07740798607959137,0.07004581992447734,-0.007362166155114036,0.9940943004463533
fold_2,2418,exp016_static_strict_oof_proxy,momentum,0.15,40,473,0.07740798607959137,0.0644014102705949,-0.013006575808996473,0.9852273304401066
fold_2,2418,exp016_static_strict_oof_proxy,shuffled,0.05,40,473,0.07740798607959137,0.07621267102621042,-0.0011953150533809548,0.9986518226238394
fold_2,2418,exp016_static_strict_oof_proxy,shuffled,0.1,40,473,0.07740798607959137,0.0756082954649146,-0.0017996906146767744,0.9941056607700441
fold_2,2418,exp016_static_strict_oof_proxy,shuffled,0.15,40,473,0.07740798607959137,0.07436334655527414,-0.0030446395243172303,0.9855557394113093
fold_2,2419,exp016_static_strict_oof_proxy,momentum,0.05,40,474,0.03372119278776069,0.03365023101263778,-7.096177512290469e-05,0.9986314574715927
fold_2,2419,exp016_static_strict_oof_proxy,momentum,0.1,40,474,0.03372119278776069,0.034257705524506465,0.0005365127367457784,0.9939136644782512
fold_2,2419,exp016_static_strict_oof_proxy,momentum,0.15,40,474,0.03372119278776069,0.03385461903976801,0.00013342625200732372,0.9850368880904632
fold_2,2419,exp016_static_strict_oof_proxy,shuffled,0.05,40,474,0.03372119278776069,0.03486373305061428,0.0011425402628535905,0.9986660551347678
fold_2,2419,exp016_static_strict_oof_proxy,shuffled,0.1,40,474,0.03372119278776069,0.03598434641048956,0.0022631536227288723,0.9942347643844737
fold_2,2419,exp016_static_strict_oof_proxy,shuffled,0.15,40,474,0.03372119278776069,0.036939777433090626,0.003218584645329939,0.9858222786263489
fold_2,2420,exp016_static_strict_oof_proxy,momentum,0.05,40,475,0.06082758055860113,0.06637489636243554,0.005547315803834413,0.9986212204177406
fold_2,2420,exp016_static_strict_oof_proxy,momentum,0.1,40,475,0.06082758055860113,0.07311227447015059,0.01228469391154946,0.9939639537924357
fold_2,2420,exp016_static_strict_oof_proxy,momentum,0.15,40,475,0.06082758055860113,0.07963245451363361,0.018804873955032483,0.9853393158335718
fold_2,2420,exp016_static_strict_oof_proxy,shuffled,0.05,40,475,0.06082758055860113,0.06236716798610843,0.0015395874275073024,0.9986377995410118
fold_2,2420,exp016_static_strict_oof_proxy,shuffled,0.1,40,475,0.06082758055860113,0.06370555634872498,0.002877975790123846,0.9941031153601882
fold_2,2420,exp016_static_strict_oof_proxy,shuffled,0.15,40,475,0.06082758055860113,0.06503493637302406,0.004207355814422928,0.9853969325962516
fold_2,2421,exp016_static_strict_oof_proxy,momentum,0.05,40,476,0.10053502824591391,0.10458175119214472,0.004046722946230805,0.9986180128186839
fold_2,2421,exp016_static_strict_oof_proxy,momentum,0.1,40,476,0.10053502824591391,0.10757668456058267,0.007041656314668757,0.9939892053161534
fold_2,2421,exp016_static_strict_oof_proxy,momentum,0.15,40,476,0.10053502824591391,0.11054651726080288,0.010011489014888963,0.9851468676834011
fold_2,2421,exp016_static_strict_oof_proxy,shuffled,0.05,40,476,0.10053502824591391,0.10164873565959794,0.001113707413684023,0.9986545494223013
fold_2,2421,exp016_static_strict_oof_proxy,shuffled,0.1,40,476,0.10053502824591391,0.10265071183464766,0.0021156835887337494,0.9940579343284592
fold_2,2421,exp016_static_strict_oof_proxy,shuffled,0.15,40,476,0.10053502824591391,0.10310284131934191,0.002567813073428002,0.9856720527327615
fold_2,2422,exp016_static_strict_oof_proxy,momentum,0.05,40,477,0.07579023952155729,0.08323727523737126,0.007447035715813968,0.9986350336334749
fold_2,2422,exp016_static_strict_oof_proxy,momentum,0.1,40,477,0.07579023952155729,0.09271682018872841,0.01692658066717112,0.9939647158289403
fold_2,2422,exp016_static_strict_oof_proxy,momentum,0.15,40,477,0.07579023952155729,0.1018594659715964,0.026069226450039104,0.9850680848554152
fold_2,2422,exp016_static_strict_oof_proxy,shuffled,0.05,40,477,0.07579023952155729,0.07708857023169428,0.0012983307101369912,0.9986552368904893
fold_2,2422,exp016_static_strict_oof_proxy,shuffled,0.1,40,477,0.07579023952155729,0.07872503802601219,0.002934798504454897,0.9941741077063255
fold_2,2422,exp016_static_strict_oof_proxy,shuffled,0.15,40,477,0.07579023952155729,0.07938695765632796,0.0035967181347706656,0.985762094130334
fold_2,2423,exp016_static_strict_oof_proxy,momentum,0.05,40,478,0.09776820551699662,0.10308967453283761,0.0053214690158409905,0.9986388947913073
fold_2,2423,exp016_static_strict_oof_proxy,momentum,0.1,40,478,0.09776820551699662,0.10893432728605255,0.011166121769055931,0.9939847853695913
fold_2,2423,exp016_static_strict_oof_proxy,momentum,0.15,40,478,0.09776820551699662,0.11523177210862598,0.017463566591629356,0.985104935202513
fold_2,2423,exp016_static_strict_oof_proxy,shuffled,0.05,40,478,0.09776820551699662,0.09854662147824933,0.000778415961252707,0.998641124331906
fold_2,2423,exp016_static_strict_oof_proxy,shuffled,0.1,40,478,0.09776820551699662,0.09978109024540054,0.002012884728403913,0.9941759486963945
fold_2,2423,exp016_static_strict_oof_proxy,shuffled,0.15,40,478,0.09776820551699662,0.10034815715656778,0.002579951639571157,0.9857653064670207
fold_2,2424,exp016_static_strict_oof_proxy,momentum,0.05,40,479,0.13022592989521248,0.12894741710888485,-0.0012785127863276236,0.9986348241700957
fold_2,2424,exp016_static_strict_oof_proxy,momentum,0.1,40,479,0.13022592989521248,0.12679187721364843,-0.003434052681564048,0.994047549255998
fold_2,2424,exp016_static_strict_oof_proxy,momentum,0.15,40,479,0.13022592989521248,0.12300659410800285,-0.007219335787209624,0.9852874792059451
fold_2,2424,exp016_static_strict_oof_proxy,shuffled,0.05,40,479,0.13022592989521248,0.12872630101074245,-0.0014996288844700278,0.9986373889183341
fold_2,2424,exp016_static_strict_oof_proxy,shuffled,0.1,40,479,0.13022592989521248,0.12591089147396375,-0.004315038421248724,0.9940637315546139
fold_2,2424,exp016_static_strict_oof_proxy,shuffled,0.15,40,479,0.13022592989521248,0.12303342000042947,-0.007192509894783011,0.9853760364181922
fold_2,2425,exp016_static_strict_oof_proxy,momentum,0.05,40,480,0.093270325692907,0.09131813428578223,-0.0019521914071247704,0.9986426972438166
fold_2,2425,exp016_static_strict_oof_proxy,momentum,0.1,40,480,0.093270325692907,0.08884061185821439,-0.0044297138346926085,0.9939958934826323
fold_2,2425,exp016_static_strict_oof_proxy,momentum,0.15,40,480,0.093270325692907,0.08496435236739887,-0.008305973325508129,0.9850482370835507
fold_2,2425,exp016_static_strict_oof_proxy,shuffled,0.05,40,480,0.093270325692907,0.0928960612259659,-0.00037426446694109605,0.9986187365991461
fold_2,2425,exp016_static_strict_oof_proxy,shuffled,0.1,40,480,0.093270325692907,0.09282002750724608,-0.00045029818566091895,0.9940671964930976
fold_2,2425,exp016_static_strict_oof_proxy,shuffled,0.15,40,480,0.093270325692907,0.09232001990604247,-0.0009503057868645304,0.9853341109559687
fold_2,2426,exp016_static_strict_oof_proxy,momentum,0.05,40,481,0.20428106898371273,0.20269937741332217,-0.0015816915703905643,0.9986391463827955
fold_2,2426,exp016_static_strict_oof_proxy,momentum,0.1,40,481,0.20428106898371273,0.20040971599165214,-0.003871352992060595,0.9939995315799105
fold_2,2426,exp016_static_strict_oof_proxy,momentum,0.15,40,481,0.20428106898371273,0.19577324998073276,-0.008507819002979977,0.9847716284953041
fold_2,2426,exp016_static_strict_oof_proxy,shuffled,0.05,40,481,0.20428106898371273,0.2064052711060792,0.0021242021223664698,0.998651713600716
fold_2,2426,exp016_static_strict_oof_proxy,shuffled,0.1,40,481,0.20428106898371273,0.20790398730133933,0.0036229183176265944,0.9941092285403982
fold_2,2426,exp016_static_strict_oof_proxy,shuffled,0.15,40,481,0.20428106898371273,0.20884329179647043,0.004562222812757699,0.9854338629266888
fold_2,2427,exp016_static_strict_oof_proxy,momentum,0.05,40,482,0.23642619585635233,0.22893681042965974,-0.007489385426692585,0.9986492604302372
fold_2,2427,exp016_static_strict_oof_proxy,momentum,0.1,40,482,0.23642619585635233,0.2188899451926957,-0.017536250663656633,0.9938912486539354
fold_2,2427,exp016_static_strict_oof_proxy,momentum,0.15,40,482,0.23642619585635233,0.20601050450989908,-0.03041569134645325,0.9846955766695109
fold_2,2427,exp016_static_strict_oof_proxy,shuffled,0.05,40,482,0.23642619585635233,0.23319300337087437,-0.0032331924854779592,0.9986114806178898
fold_2,2427,exp016_static_strict_oof_proxy,shuffled,0.1,40,482,0.23642619585635233,0.22888794543311158,-0.007538250423240744,0.9939526069801302
fold_2,2427,exp016_static_strict_oof_proxy,shuffled,0.15,40,482,0.23642619585635233,0.223140955835107,-0.013285240021245315,0.9852479727611368
fold_2,2428,exp016_static_strict_oof_proxy,momentum,0.05,40,483,0.2626363548788003,0.26055803399815175,-0.0020783208806485765,0.9986253579631138
fold_2,2428,exp016_static_strict_oof_proxy,momentum,0.1,40,483,0.2626363548788003,0.25658440450706876,-0.006051950371731563,0.9940802747924194
fold_2,2428,exp016_static_strict_oof_proxy,momentum,0.15,40,483,0.2626363548788003,0.2523856080735969,-0.010250746805203437,0.9851833025170033
fold_2,2428,exp016_static_strict_oof_proxy,shuffled,0.05,40,483,0.2626363548788003,0.26204439556950676,-0.000591959309293566,0.9986384840599256
fold_2,2428,exp016_static_strict_oof_proxy,shuffled,0.1,40,483,0.2626363548788003,0.26021040731992284,-0.0024259475588774837,0.9941163808515536
fold_2,2428,exp016_static_strict_oof_proxy,shuffled,0.15,40,483,0.2626363548788003,0.2578031740165639,-0.004833180862236441,0.9854861436481668
fold_2,2429,exp016_static_strict_oof_proxy,momentum,0.05,40,484,0.24186544230676182,0.24509797090425647,0.0032325285974946494,0.9986852942723327
fold_2,2429,exp016_static_strict_oof_proxy,momentum,0.1,40,484,0.24186544230676182,0.24791006012979094,0.006044617823029119,0.99401587669583
fold_2,2429,exp016_static_strict_oof_proxy,momentum,0.15,40,484,0.24186544230676182,0.24951883916027273,0.007653396853510908,0.9849383333894574
fold_2,2429,exp016_static_strict_oof_proxy,shuffled,0.05,40,484,0.24186544230676182,0.2423035015429949,0.0004380592362330793,0.9986470784703467
fold_2,2429,exp016_static_strict_oof_proxy,shuffled,0.1,40,484,0.24186544230676182,0.2419786113918182,0.00011316908505637491,0.9941867446260387
fold_2,2429,exp016_static_strict_oof_proxy,shuffled,0.15,40,484,0.24186544230676182,0.24108676273654203,-0.0007786795702197924,0.9858973532054018
fold_2,2430,exp016_static_strict_oof_proxy,momentum,0.05,40,485,0.26344261421600457,0.2644001429733991,0.0009575287573945213,0.9986287752716538
fold_2,2430,exp016_static_strict_oof_proxy,momentum,0.1,40,485,0.26344261421600457,0.26443721400019826,0.0009945997841936949,0.9939579042465027
fold_2,2430,exp016_static_strict_oof_proxy,momentum,0.15,40,485,0.26344261421600457,0.2629241918429393,-0.0005184223730652637,0.9850164084866948
fold_2,2430,exp016_static_strict_oof_proxy,shuffled,0.05,40,485,0.26344261421600457,0.26089718260151185,-0.0025454316144927214,0.9986570445338979
fold_2,2430,exp016_static_strict_oof_proxy,shuffled,0.1,40,485,0.26344261421600457,0.25784067476904454,-0.005601939446960025,0.9941263303575386
fold_2,2430,exp016_static_strict_oof_proxy,shuffled,0.15,40,485,0.26344261421600457,0.2519220797686838,-0.011520534447320763,0.9852539652966328
fold_2,2431,exp016_static_strict_oof_proxy,momentum,0.05,40,486,0.16545001687559138,0.16627149864554785,0.0008214817699564725,0.9986233042936457
fold_2,2431,exp016_static_strict_oof_proxy,momentum,0.1,40,486,0.16545001687559138,0.16759312957304887,0.0021431126974574832,0.9940467020582292
fold_2,2431,exp016_static_strict_oof_proxy,momentum,0.15,40,486,0.16545001687559138,0.1673930553486223,0.001943038473030928,0.9851284937685861
fold_2,2431,exp016_static_strict_oof_proxy,shuffled,0.05,40,486,0.16545001687559138,0.16520744390346642,-0.00024257297212496032,0.9986047022454455
fold_2,2431,exp016_static_strict_oof_proxy,shuffled,0.1,40,486,0.16545001687559138,0.16528586751794389,-0.00016414935764749727,0.9939605726282855
fold_2,2431,exp016_static_strict_oof_proxy,shuffled,0.15,40,486,0.16545001687559138,0.16527238208005843,-0.00017763479553295491,0.9852083591353658
fold_3,2432,exp016_static_strict_oof_proxy,momentum,0.05,10,0,0.08914798284195433,0.09636765975138699,0.007219676909432662,0.9989464356952356
fold_3,2432,exp016_static_strict_oof_proxy,momentum,0.1,10,0,0.08914798284195433,0.10518724265039198,0.01603925980843765,0.995093575030086
fold_3,2432,exp016_static_strict_oof_proxy,momentum,0.15,10,0,0.08914798284195433,0.11452366789213966,0.025375685050185337,0.9871496714598188
fold_3,2432,exp016_static_strict_oof_proxy,shuffled,0.05,10,0,0.08914798284195433,0.08872742325299547,-0.0004205595889588548,0.9986531329170024
