window,split,time,baseline,method,baseline_ic,correction_ic,candidate_ic,delta_vs_baseline,mean_neighbor_distance,min_library_time,max_library_time,library_cutoff_exclusive
fold_1,train,1652,exp016_static_strict_oof_proxy,residual,0.22781216423705272,-0.1975857531516507,0.2081914559849738,-0.019620708252078928,10.451606750488281,486,1458,1459
fold_1,train,1653,exp016_static_strict_oof_proxy,retrieval,0.1635061655102296,0.18413857593884408,0.17052573847167146,0.007019572961441872,9.027261734008789,776,1457,1459
fold_1,train,1653,exp016_static_strict_oof_proxy,global,0.1635061655102296,0.25051582601941536,0.17784876257800983,0.014342597067780238,9.027261734008789,486,1458,1459
fold_1,train,1653,exp016_static_strict_oof_proxy,recent,0.1635061655102296,-0.08213206352550184,0.15065783604237373,-0.012848329467855857,9.027261734008789,486,1458,1459
fold_1,train,1653,exp016_static_strict_oof_proxy,residual,0.1635061655102296,-0.15097876458929055,0.14600440988833105,-0.01750175562189854,9.027261734008789,486,1458,1459
fold_1,train,1654,exp016_static_strict_oof_proxy,retrieval,0.10829086480291646,0.07394210945511295,0.10938266849199405,0.001091803689077589,7.342835426330566,1083,1458,1459
fold_1,train,1654,exp016_static_strict_oof_proxy,global,0.10829086480291646,0.13339133962133404,0.11412182778826979,0.005830962985353336,7.342835426330566,486,1458,1459
fold_1,train,1654,exp016_static_strict_oof_proxy,recent,0.10829086480291646,-0.04724965099417426,0.1013001102970281,-0.006990754505888361,7.342835426330566,486,1458,1459
fold_1,train,1654,exp016_static_strict_oof_proxy,residual,0.10829086480291646,-0.11893458625541968,0.09821936200569681,-0.010071502797219647,7.342835426330566,486,1458,1459
fold_1,train,1655,exp016_static_strict_oof_proxy,retrieval,0.11499054502162319,0.15632070868725487,0.12294904653174252,0.007958501510119328,7.147907257080078,801,1457,1459
fold_1,train,1655,exp016_static_strict_oof_proxy,global,0.11499054502162319,0.17639328704295404,0.12504424181866194,0.010053696797038755,7.147907257080078,486,1458,1459
fold_1,train,1655,exp016_static_strict_oof_proxy,recent,0.11499054502162319,-0.013909926352311766,0.11056877220184783,-0.004421772819775363,7.147907257080078,486,1458,1459
fold_1,train,1655,exp016_static_strict_oof_proxy,residual,0.11499054502162319,-0.04093328650397684,0.10870896867962769,-0.006281576341995498,7.147907257080078,486,1458,1459
fold_1,train,1656,exp016_static_strict_oof_proxy,retrieval,0.03615666715191558,-0.022369177664512397,0.030379864534942905,-0.005776802616972675,11.093618392944336,632,1457,1459
fold_1,train,1656,exp016_static_strict_oof_proxy,global,0.03615666715191558,-0.059119180367686645,0.02711569180261787,-0.009040975349297712,11.093618392944336,486,1458,1459
fold_1,train,1656,exp016_static_strict_oof_proxy,recent,0.03615666715191558,-0.025138081413513723,0.03170921090933134,-0.00444745624258424,11.093618392944336,486,1458,1459
fold_1,train,1656,exp016_static_strict_oof_proxy,residual,0.03615666715191558,0.06673818743872835,0.041644329688278386,0.005487662536362806,11.093618392944336,486,1458,1459
fold_1,train,1657,exp016_static_strict_oof_proxy,retrieval,0.08527230734389649,0.03368220526560563,0.08180264960954224,-0.003469657734354245,6.654150009155273,740,1457,1459
fold_1,train,1657,exp016_static_strict_oof_proxy,global,0.08527230734389649,0.018978042637867544,0.08033777001095606,-0.004934537332940428,6.654150009155273,486,1458,1459
fold_1,train,1657,exp016_static_strict_oof_proxy,recent,0.08527230734389649,0.013433377031420371,0.08307594072083684,-0.0021963666230596507,6.654150009155273,486,1458,1459
fold_1,train,1657,exp016_static_strict_oof_proxy,residual,0.08527230734389649,0.02325156957647921,0.08613393447033214,0.0008616271264356573,6.654150009155273,486,1458,1459
fold_1,train,1658,exp016_static_strict_oof_proxy,retrieval,-0.011088975858055562,-0.05493636513706487,-0.016445110741876053,-0.005356134883820491,6.547319412231445,734,1458,1459
fold_1,train,1658,exp016_static_strict_oof_proxy,global,-0.011088975858055562,0.11655119896187952,0.0017402543829529939,0.012829230241008556,6.547319412231445,486,1458,1459
fold_1,train,1658,exp016_static_strict_oof_proxy,recent,-0.011088975858055562,-0.07942899906938924,-0.01921432777235818,-0.00812535191430262,6.547319412231445,486,1458,1459
fold_1,train,1658,exp016_static_strict_oof_proxy,residual,-0.011088975858055562,-0.17870664468496236,-0.03043720284616826,-0.0193482269881127,6.547319412231445,486,1458,1459
fold_1,train,1659,exp016_static_strict_oof_proxy,retrieval,-0.08281476253211727,-0.03934576470787553,-0.08419445125809909,-0.0013796887259818202,8.58580207824707,1138,1458,1459
fold_1,train,1659,exp016_static_strict_oof_proxy,global,-0.08281476253211727,0.044677363608764245,-0.07424563041667134,0.008569132115445924,8.58580207824707,486,1458,1459
fold_1,train,1659,exp016_static_strict_oof_proxy,recent,-0.08281476253211727,-0.15735030886405857,-0.09752654381803987,-0.014711781285922598,8.58580207824707,486,1458,1459
fold_1,train,1659,exp016_static_strict_oof_proxy,residual,-0.08281476253211727,-0.10373650595455283,-0.09580296409144134,-0.012988201559324078,8.58580207824707,486,1458,1459
fold_1,train,1660,exp016_static_strict_oof_proxy,retrieval,-0.13423670479883942,-0.16164663187681025,-0.14318612572579884,-0.008949420926959412,6.527073383331299,980,1458,1459
fold_1,train,1660,exp016_static_strict_oof_proxy,global,-0.13423670479883942,0.07095290734362177,-0.11920324217777453,0.015033462621064891,6.527073383331299,486,1458,1459
fold_1,train,1660,exp016_static_strict_oof_proxy,recent,-0.13423670479883942,-0.19504234155439362,-0.14894804425411123,-0.01471133945527181,6.527073383331299,486,1458,1459
fold_1,train,1660,exp016_static_strict_oof_proxy,residual,-0.13423670479883942,-0.22135921362944283,-0.157642972688412,-0.023406267889572563,6.527073383331299,486,1458,1459
fold_1,train,1661,exp016_static_strict_oof_proxy,retrieval,-0.07685702817695257,-0.1048380810942315,-0.08385123777288842,-0.006994209595935844,8.955080032348633,1131,1458,1459
fold_1,train,1661,exp016_static_strict_oof_proxy,global,-0.07685702817695257,0.030182693216787477,-0.06905112767446853,0.007805900502484045,8.955080032348633,486,1458,1459
fold_1,train,1661,exp016_static_strict_oof_proxy,recent,-0.07685702817695257,-0.12016281924905367,-0.08560291210036795,-0.008745883923415382,8.955080032348633,486,1458,1459
fold_1,train,1661,exp016_static_strict_oof_proxy,residual,-0.07685702817695257,-0.1331043914161417,-0.09101768087405637,-0.014160652697103801,8.955080032348633,486,1458,1459
fold_1,train,1662,exp016_static_strict_oof_proxy,retrieval,-0.020570685252641295,-0.00040816898418119914,-0.019044771838518555,0.0015259134141227398,7.840618133544922,1138,1458,1459
fold_1,train,1662,exp016_static_strict_oof_proxy,global,-0.020570685252641295,0.1391651518583221,-0.0051260905914950385,0.015444594661146257,7.840618133544922,486,1458,1459
fold_1,train,1662,exp016_static_strict_oof_proxy,recent,-0.020570685252641295,-0.053488173802655345,-0.02427683318954105,-0.0037061479368997556,7.840618133544922,486,1458,1459
fold_1,train,1662,exp016_static_strict_oof_proxy,residual,-0.020570685252641295,-0.14862191353329743,-0.03603451679467463,-0.015463831542033332,7.840618133544922,486,1458,1459
fold_1,train,1663,exp016_static_strict_oof_proxy,retrieval,0.1551731811135296,0.12127450792085302,0.15970327594437442,0.004530094830844822,6.626806735992432,1137,1458,1459
fold_1,train,1663,exp016_static_strict_oof_proxy,global,0.1551731811135296,0.11565015579583533,0.15579977538694523,0.0006265942734156316,6.626806735992432,486,1458,1459
fold_1,train,1663,exp016_static_strict_oof_proxy,recent,0.1551731811135296,0.08623056423555045,0.15877509179474664,0.003601910681217041,6.626806735992432,486,1458,1459
fold_1,train,1663,exp016_static_strict_oof_proxy,residual,0.1551731811135296,-0.018736356450794522,0.15566984828278524,0.0004966671692556435,6.626806735992432,486,1458,1459
fold_1,train,1664,exp016_static_strict_oof_proxy,retrieval,0.13758249872050313,0.18819380714521722,0.14866552727244928,0.01108302855194615,7.82398796081543,1138,1458,1459
fold_1,train,1664,exp016_static_strict_oof_proxy,global,0.13758249872050313,0.16118823937557641,0.14461146882362566,0.007028970103122534,7.82398796081543,486,1458,1459
fold_1,train,1664,exp016_static_strict_oof_proxy,recent,0.13758249872050313,0.11549561637750656,0.14490139891870651,0.0073189001982033874,7.82398796081543,486,1458,1459
fold_1,train,1664,exp016_static_strict_oof_proxy,residual,0.13758249872050313,0.035018537573088045,0.1422182530125445,0.004635754292041383,7.82398796081543,486,1458,1459
fold_1,train,1665,exp016_static_strict_oof_proxy,retrieval,0.062190901649219206,0.16042740832173225,0.074709413296869,0.012518511647649798,8.623956680297852,776,1457,1459
fold_1,train,1665,exp016_static_strict_oof_proxy,global,0.062190901649219206,0.17312889796160702,0.0759831647305384,0.013792263081319193,8.623956680297852,486,1458,1459
fold_1,train,1665,exp016_static_strict_oof_proxy,recent,0.062190901649219206,0.03044788543308045,0.06448799657312364,0.0022970949239044317,8.623956680297852,486,1458,1459
fold_1,train,1665,exp016_static_strict_oof_proxy,residual,0.062190901649219206,-0.0264341501809961,0.06027398981060047,-0.0019169118386187373,8.623956680297852,486,1458,1459
fold_1,train,1666,exp016_static_strict_oof_proxy,retrieval,0.09198764685823264,0.1063599758062377,0.09668247712544573,0.004694830267213082,9.123323440551758,634,1458,1459
fold_1,train,1666,exp016_static_strict_oof_proxy,global,0.09198764685823264,0.16728321022398276,0.10230524346053786,0.010317596602305218,9.123323440551758,486,1458,1459
fold_1,train,1666,exp016_static_strict_oof_proxy,recent,0.09198764685823264,-0.030844279296632977,0.08607284000629703,-0.005914806851935614,9.123323440551758,486,1458,1459
fold_1,train,1666,exp016_static_strict_oof_proxy,residual,0.09198764685823264,-0.07347521327310785,0.08307688984949184,-0.008910757008740805,9.123323440551758,486,1458,1459
fold_1,train,1667,exp016_static_strict_oof_proxy,retrieval,-0.039064944700602885,-0.013787102709303587,-0.03867523742484969,0.00038970727575319414,7.634383678436279,1161,1457,1459
fold_1,train,1667,exp016_static_strict_oof_proxy,global,-0.039064944700602885,0.08902058018806888,-0.026534177499124637,0.012530767201478249,7.634383678436279,486,1458,1459
fold_1,train,1667,exp016_static_strict_oof_proxy,recent,-0.039064944700602885,-0.10556356825569732,-0.04825753255834335,-0.009192587857740464,7.634383678436279,486,1458,1459
fold_1,train,1667,exp016_static_strict_oof_proxy,residual,-0.039064944700602885,-0.12047194629772288,-0.05323406975946964,-0.014169125058866756,7.634383678436279,486,1458,1459
fold_1,train,1668,exp016_static_strict_oof_proxy,retrieval,-0.02730419083676007,-0.08899270958061578,-0.0355237911376998,-0.008219600300939732,6.621908664703369,801,1457,1459
fold_1,train,1668,exp016_static_strict_oof_proxy,global,-0.02730419083676007,-0.00119655644397259,-0.026798600459717464,0.0005055903770426057,6.621908664703369,486,1458,1459
fold_1,train,1668,exp016_static_strict_oof_proxy,recent,-0.02730419083676007,-0.16580917707870663,-0.04316867648676923,-0.015864485650009162,6.621908664703369,486,1458,1459
fold_1,train,1668,exp016_static_strict_oof_proxy,residual,-0.02730419083676007,-0.15954244707317594,-0.04276495512644911,-0.015460764289689038,6.621908664703369,486,1458,1459
fold_1,train,1669,exp016_static_strict_oof_proxy,retrieval,0.00804219660935745,-0.11794646259983473,-0.003845171095538169,-0.011887367704895619,5.724676132202148,980,1458,1459
fold_1,train,1669,exp016_static_strict_oof_proxy,global,0.00804219660935745,0.12118100268338385,0.01978867257819173,0.011746475968834281,5.724676132202148,486,1458,1459
fold_1,train,1669,exp016_static_strict_oof_proxy,recent,0.00804219660935745,-0.18851458010903185,-0.011545454938028861,-0.01958765154738631,5.724676132202148,486,1458,1459
fold_1,train,1669,exp016_static_strict_oof_proxy,residual,0.00804219660935745,-0.2362872601692519,-0.01601627284648479,-0.024058469455842238,5.724676132202148,486,1458,1459
fold_1,train,1670,exp016_static_strict_oof_proxy,retrieval,0.152747362607018,0.030647086605698558,0.14711109804774164,-0.005636264559276349,6.248676300048828,1136,1458,1459
fold_1,train,1670,exp016_static_strict_oof_proxy,global,0.152747362607018,0.2287947935209846,0.16549749560128685,0.012750132994268859,6.248676300048828,486,1458,1459
fold_1,train,1670,exp016_static_strict_oof_proxy,recent,0.152747362607018,-0.0844436898089106,0.1380735689694632,-0.014673793637554777,6.248676300048828,486,1458,1459
fold_1,train,1670,exp016_static_strict_oof_proxy,residual,0.152747362607018,-0.2343011897655588,0.12928777847172992,-0.023459584135288064,6.248676300048828,486,1458,1459
fold_1,train,1671,exp016_static_strict_oof_proxy,retrieval,0.04133987656643051,-0.12190771222970069,0.025035107858264585,-0.016304768708165926,6.766495704650879,1130,1457,1459
fold_1,train,1671,exp016_static_strict_oof_proxy,global,0.04133987656643051,0.08614517437399222,0.04582859735867057,0.00448872079224006,6.766495704650879,486,1458,1459
fold_1,train,1671,exp016_static_strict_oof_proxy,recent,0.04133987656643051,-0.18230019718169585,0.019432933820943292,-0.02190694274548722,6.766495704650879,486,1458,1459
fold_1,train,1671,exp016_static_strict_oof_proxy,residual,0.04133987656643051,-0.21565766973629674,0.01778898968430157,-0.023550886882128943,6.766495704650879,486,1458,1459
fold_1,train,1672,exp016_static_strict_oof_proxy,retrieval,0.2676211855977189,0.0692930706313602,0.25586448502353143,-0.011756700574187484,5.528390884399414,1138,1458,1459
fold_1,train,1672,exp016_static_strict_oof_proxy,global,0.2676211855977189,0.20600735267085493,0.26854807734553143,0.0009268917478125194,5.528390884399414,486,1458,1459
fold_1,train,1672,exp016_static_strict_oof_proxy,recent,0.2676211855977189,-0.06390450414938989,0.2503560594478479,-0.017265126149871024,5.528390884399414,486,1458,1459
fold_1,train,1672,exp016_static_strict_oof_proxy,residual,0.2676211855977189,-0.1738906862190006,0.24859203351104836,-0.019029152086670553,5.528390884399414,486,1458,1459
fold_1,train,1673,exp016_static_strict_oof_proxy,retrieval,0.32699941887797646,0.2147905256701642,0.3261515450261941,-0.0008478738517823659,5.724197864532471,980,1458,1459
fold_1,train,1673,exp016_static_strict_oof_proxy,global,0.32699941887797646,0.23690341888561683,0.32871635378284086,0.001716934904864409,5.724197864532471,486,1458,1459
fold_1,train,1673,exp016_static_strict_oof_proxy,recent,0.32699941887797646,0.12399798415297911,0.32444397987996587,-0.002555438998010584,5.724197864532471,486,1458,1459
fold_1,train,1673,exp016_static_strict_oof_proxy,residual,0.32699941887797646,-0.00869622104504866,0.32294333708652,-0.004056081791456445,5.724197864532471,486,1458,1459
fold_1,train,1674,exp016_static_strict_oof_proxy,retrieval,0.22489857330504476,0.09203291438141561,0.2218777231326392,-0.0030208501724055536,6.282075881958008,1138,1458,1459
fold_1,train,1674,exp016_static_strict_oof_proxy,global,0.22489857330504476,0.19929596258654372,0.22956246243196043,0.004663889126915677,6.282075881958008,486,1458,1459
fold_1,train,1674,exp016_static_strict_oof_proxy,recent,0.22489857330504476,0.000546389284595868,0.21695889053896242,-0.00793968276608234,6.282075881958008,486,1458,1459
fold_1,train,1674,exp016_static_strict_oof_proxy,residual,0.22489857330504476,-0.14997908019275993,0.21090782520547427,-0.013990748099570488,6.282075881958008,486,1458,1459
fold_1,train,1675,exp016_static_strict_oof_proxy,retrieval,0.2564747692319484,0.1799060408429739,0.2550422435083847,-0.0014325257235636712,10.695609092712402,495,1454,1459
fold_1,train,1675,exp016_static_strict_oof_proxy,global,0.2564747692319484,0.17473627080553775,0.25456804892132096,-0.001906720310627441,10.695609092712402,486,1458,1459
fold_1,train,1675,exp016_static_strict_oof_proxy,recent,0.2564747692319484,-0.036822015533512255,0.24899928946888364,-0.007475479763064757,10.695609092712402,486,1458,1459
fold_1,train,1675,exp016_static_strict_oof_proxy,residual,0.2564747692319484,-0.013105061282215053,0.2511654352428566,-0.00530933398909178,10.695609092712402,486,1458,1459
fold_1,train,1676,exp016_static_strict_oof_proxy,retrieval,0.2860020578341886,0.22461592484868834,0.2859619868310486,-4.0071003139963146e-05,11.513620376586914,723,1457,1459
fold_1,train,1676,exp016_static_strict_oof_proxy,global,0.2860020578341886,0.23034822200331814,0.2873501208274318,0.0013480629932431931,11.513620376586914,486,1458,1459
fold_1,train,1676,exp016_static_strict_oof_proxy,recent,0.2860020578341886,0.04163610930225831,0.28377043010955016,-0.0022316277246384186,11.513620376586914,486,1458,1459
fold_1,train,1676,exp016_static_strict_oof_proxy,residual,0.2860020578341886,-0.010630749933484134,0.28110271610502596,-0.004899341729162621,11.513620376586914,486,1458,1459
fold_1,train,1677,exp016_static_strict_oof_proxy,retrieval,0.10789081118180577,0.07694403621637776,0.10817538666095904,0.00028457547915326786,8.330652236938477,776,1457,1459
fold_1,train,1677,exp016_static_strict_oof_proxy,global,0.10789081118180577,0.11444917945029949,0.11118796547004062,0.0032971542882348492,8.330652236938477,486,1458,1459
fold_1,train,1677,exp016_static_strict_oof_proxy,recent,0.10789081118180577,-0.0450272586832895,0.10074696122444589,-0.00714384995735988,8.330652236938477,486,1458,1459
fold_1,train,1677,exp016_static_strict_oof_proxy,residual,0.10789081118180577,-0.08388780654234851,0.09931323532028011,-0.00857757586152566,8.330652236938477,486,1458,1459
fold_1,train,1678,exp016_static_strict_oof_proxy,retrieval,0.0788507433964562,0.02773212966894456,0.07607113560774453,-0.002779607788711669,9.282175064086914,776,1457,1459
fold_1,train,1678,exp016_static_strict_oof_proxy,global,0.0788507433964562,0.06809171467847494,0.08028919692520484,0.0014384535287486344,9.282175064086914,486,1458,1459
fold_1,train,1678,exp016_static_strict_oof_proxy,recent,0.0788507433964562,-0.10147446165013259,0.06581577031406313,-0.01303497308239307,9.282175064086914,486,1458,1459
fold_1,train,1678,exp016_static_strict_oof_proxy,residual,0.0788507433964562,-0.1190435620239479,0.06470727139410569,-0.014143472002350513,9.282175064086914,486,1458,1459
fold_1,train,1679,exp016_static_strict_oof_proxy,retrieval,0.10494030168618594,-0.0493167003942069,0.09437154540905084,-0.010568756277135105,5.75283670425415,688,1458,1459
fold_1,train,1679,exp016_static_strict_oof_proxy,global,0.10494030168618594,0.07684512618364794,0.10628277092492436,0.0013424692387384168,5.75283670425415,486,1458,1459
fold_1,train,1679,exp016_static_strict_oof_proxy,recent,0.10494030168618594,-0.10178788609110256,0.0919418383292965,-0.012998463356889436,5.75283670425415,486,1458,1459
fold_1,train,1679,exp016_static_strict_oof_proxy,residual,0.10494030168618594,-0.12465588958451905,0.0939507129770422,-0.010989588709143738,5.75283670425415,486,1458,1459
fold_1,train,1680,exp016_static_strict_oof_proxy,retrieval,0.15055130788443546,0.07953611825102747,0.14732331940442214,-0.003227988480013322,6.193211555480957,776,1458,1459
fold_1,train,1680,exp016_static_strict_oof_proxy,global,0.15055130788443546,0.07276762758969393,0.14711271517687216,-0.003438592707563304,6.193211555480957,486,1458,1459
fold_1,train,1680,exp016_static_strict_oof_proxy,recent,0.15055130788443546,0.04283738489648966,0.14755068070690588,-0.00300062717752958,6.193211555480957,486,1458,1459
fold_1,train,1680,exp016_static_strict_oof_proxy,residual,0.15055130788443546,0.0007007579700782859,0.15025225539262602,-0.0002990524918094484,6.193211555480957,486,1458,1459
fold_1,train,1681,exp016_static_strict_oof_proxy,retrieval,0.16621619196929643,0.08120385713053117,0.1639499721966375,-0.002266219772658923,4.622352123260498,1154,1458,1459
fold_1,train,1681,exp016_static_strict_oof_proxy,global,0.16621619196929643,0.11377967108170994,0.1653975843249177,-0.0008186076443787438,4.622352123260498,486,1458,1459
fold_1,train,1681,exp016_static_strict_oof_proxy,recent,0.16621619196929643,0.008980801305596173,0.16032853085079873,-0.0058876611184977,4.622352123260498,486,1458,1459
fold_1,train,1681,exp016_static_strict_oof_proxy,residual,0.16621619196929643,-0.06551411008829855,0.1619504821049049,-0.004265709864391537,4.622352123260498,486,1458,1459
fold_1,train,1682,exp016_static_strict_oof_proxy,retrieval,0.17331520748094928,0.13958711668071705,0.1737540648956129,0.0004388574146636237,5.855834484100342,531,1458,1459
fold_1,train,1682,exp016_static_strict_oof_proxy,global,0.17331520748094928,0.12953602073678366,0.17290583488782757,-0.0004093725931217096,5.855834484100342,486,1458,1459
fold_1,train,1682,exp016_static_strict_oof_proxy,recent,0.17331520748094928,0.05348041577913418,0.17345705577414697,0.00014184829319768832,5.855834484100342,486,1458,1459
fold_1,train,1682,exp016_static_strict_oof_proxy,residual,0.17331520748094928,0.05794903694802703,0.1749297539802578,0.0016145464993085334,5.855834484100342,486,1458,1459
fold_1,train,1683,exp016_static_strict_oof_proxy,retrieval,0.09216773431453168,0.09172530881378739,0.09555847561996382,0.0033907413054321406,5.275988578796387,1128,1458,1459
fold_1,train,1683,exp016_static_strict_oof_proxy,global,0.09216773431453168,0.17900978236111878,0.10328808312269123,0.011120348808159555,5.275988578796387,486,1458,1459
fold_1,train,1683,exp016_static_strict_oof_proxy,recent,0.09216773431453168,-0.07108087854826758,0.08348838872591453,-0.008679345588617146,5.275988578796387,486,1458,1459
fold_1,train,1683,exp016_static_strict_oof_proxy,residual,0.09216773431453168,-0.20169136890057046,0.07483085415702763,-0.01733688015750405,5.275988578796387,486,1458,1459
fold_1,train,1684,exp016_static_strict_oof_proxy,retrieval,0.05023949712321034,0.03709603884340596,0.05126203540418126,0.0010225382809709235,4.655575752258301,981,1458,1459
fold_1,train,1684,exp016_static_strict_oof_proxy,global,0.05023949712321034,0.11511131915511405,0.05826104378538002,0.008021546662169685,4.655575752258301,486,1458,1459
fold_1,train,1684,exp016_static_strict_oof_proxy,recent,0.05023949712321034,-0.06901319243956253,0.042653364125795415,-0.007586132997414924,4.655575752258301,486,1458,1459
fold_1,train,1684,exp016_static_strict_oof_proxy,residual,0.05023949712321034,-0.1504540032256207,0.03758857856712448,-0.012650918556085862,4.655575752258301,486,1458,1459
fold_1,train,1685,exp016_static_strict_oof_proxy,retrieval,0.04067440554460699,0.07619340244439284,0.04585515380210958,0.0051807482575025945,5.0635504722595215,776,1458,1459
fold_1,train,1685,exp016_static_strict_oof_proxy,global,0.04067440554460699,0.10792603784951948,0.04922379430356079,0.0085493887589538,5.0635504722595215,486,1458,1459
fold_1,train,1685,exp016_static_strict_oof_proxy,recent,0.04067440554460699,-0.06857772490147407,0.0339566554800686,-0.00671775006453839,5.0635504722595215,486,1458,1459
fold_1,train,1685,exp016_static_strict_oof_proxy,residual,0.04067440554460699,-0.15370048888425308,0.026788723146422753,-0.013885682398184235,5.0635504722595215,486,1458,1459
fold_1,train,1686,exp016_static_strict_oof_proxy,retrieval,0.09256008049706989,0.031283285996535605,0.09076239049067204,-0.0017976900063978452,6.079824447631836,1138,1458,1459
fold_1,train,1686,exp016_static_strict_oof_proxy,global,0.09256008049706989,0.13805725487472947,0.10172131819721712,0.009161237700147234,6.079824447631836,486,1458,1459
fold_1,train,1686,exp016_static_strict_oof_proxy,recent,0.09256008049706989,-0.10188419423946946,0.07912952736147227,-0.013430553135597614,6.079824447631836,486,1458,1459
fold_1,train,1686,exp016_static_strict_oof_proxy,residual,0.09256008049706989,-0.13544786197475944,0.07713271491083515,-0.01542736558623474,6.079824447631836,486,1458,1459
fold_1,train,1687,exp016_static_strict_oof_proxy,retrieval,0.17510259168556813,0.09270486064291136,0.1741605491737199,-0.0009420425118482345,4.23870325088501,688,1458,1459
fold_1,train,1687,exp016_static_strict_oof_proxy,global,0.17510259168556813,0.1899264296597838,0.1836993128667645,0.008596721181196365,4.23870325088501,486,1458,1459
fold_1,train,1687,exp016_static_strict_oof_proxy,recent,0.17510259168556813,-0.0249583598444289,0.1656476617118134,-0.009454929973754744,4.23870325088501,486,1458,1459
fold_1,train,1687,exp016_static_strict_oof_proxy,residual,0.17510259168556813,-0.14788146754407216,0.15979039374705375,-0.015312197938514377,4.23870325088501,486,1458,1459
fold_1,train,1688,exp016_static_strict_oof_proxy,retrieval,0.31680339927382856,0.23503059489430225,0.31797396219882507,0.00117056292499651,3.7854666709899902,980,1458,1459
fold_1,train,1688,exp016_static_strict_oof_proxy,global,0.31680339927382856,0.24651122113618779,0.32078143553300903,0.003978036259180473,3.7854666709899902,486,1458,1459
fold_1,train,1688,exp016_static_strict_oof_proxy,recent,0.31680339927382856,0.08636100140817667,0.3112491055908312,-0.005554293682997369,3.7854666709899902,486,1458,1459
fold_1,train,1688,exp016_static_strict_oof_proxy,residual,0.31680339927382856,-0.023455172457461777,0.3092334469691156,-0.007569952304712968,3.7854666709899902,486,1458,1459
fold_1,train,1689,exp016_static_strict_oof_proxy,retrieval,0.23175257624970017,0.08552159754422271,0.22733494231078835,-0.0044176339389118136,5.480654716491699,688,1457,1459
fold_1,train,1689,exp016_static_strict_oof_proxy,global,0.23175257624970017,0.154543721549804,0.23401012743973718,0.0022575511900370104,5.480654716491699,486,1458,1459
fold_1,train,1689,exp016_static_strict_oof_proxy,recent,0.23175257624970017,-0.003232053294043069,0.22212991825928233,-0.009622657990417838,5.480654716491699,486,1458,1459
fold_1,train,1689,exp016_static_strict_oof_proxy,residual,0.23175257624970017,-0.09639469339767497,0.2224614392747609,-0.009291136974939274,5.480654716491699,486,1458,1459
fold_1,train,1690,exp016_static_strict_oof_proxy,retrieval,0.2034697681527617,0.15329912048890282,0.20748752004376364,0.004017751891001953,10.197562217712402,610,1458,1459
fold_1,train,1690,exp016_static_strict_oof_proxy,global,0.2034697681527617,0.2471483384717667,0.2160970072184749,0.012627239065713225,10.197562217712402,486,1458,1459
fold_1,train,1690,exp016_static_strict_oof_proxy,recent,0.2034697681527617,0.004388319570758385,0.19641275077925094,-0.007057017373510749,10.197562217712402,486,1458,1459
fold_1,train,1690,exp016_static_strict_oof_proxy,residual,0.2034697681527617,-0.15099916879380046,0.18734251883626413,-0.01612724931649756,10.197562217712402,486,1458,1459
fold_1,train,1691,exp016_static_strict_oof_proxy,retrieval,0.19706420016886336,-0.031021230183809045,0.18485980158640897,-0.012204398582454395,4.490719795227051,1385,1458,1459
fold_1,train,1691,exp016_static_strict_oof_proxy,global,0.19706420016886336,0.16060377334822903,0.2014655469928232,0.004401346823959845,4.490719795227051,486,1458,1459
fold_1,train,1691,exp016_static_strict_oof_proxy,recent,0.19706420016886336,-0.11295276848752688,0.1794501856589157,-0.01761401450994765,4.490719795227051,486,1458,1459
fold_1,train,1691,exp016_static_strict_oof_proxy,residual,0.19706420016886336,-0.19983745918486231,0.17831261834164383,-0.018751581827219532,4.490719795227051,486,1458,1459
fold_1,train,1692,exp016_static_strict_oof_proxy,retrieval,0.11412062542721095,-0.011915118229101612,0.1072171359635105,-0.006903489463700452,4.317749977111816,1383,1458,1459
fold_1,train,1692,exp016_static_strict_oof_proxy,global,0.11412062542721095,0.16518847107086052,0.12478527999077543,0.010664654563564482,4.317749977111816,486,1458,1459
fold_1,train,1692,exp016_static_strict_oof_proxy,recent,0.11412062542721095,-0.06082663948231835,0.10355432719875521,-0.010566298228455742,4.317749977111816,486,1458,1459
fold_1,train,1692,exp016_static_strict_oof_proxy,residual,0.11412062542721095,-0.18712040273396924,0.0955605971703025,-0.018560028256908445,4.317749977111816,486,1458,1459
fold_1,train,1693,exp016_static_strict_oof_proxy,retrieval,0.051872473761595074,0.011737745178787838,0.050587960130136486,-0.0012845136314585878,4.56723165512085,1155,1458,1459
fold_1,train,1693,exp016_static_strict_oof_proxy,global,0.051872473761595074,0.1847789360454711,0.0681199832817033,0.01624750952010822,4.56723165512085,486,1458,1459
fold_1,train,1693,exp016_static_strict_oof_proxy,recent,0.051872473761595074,-0.05569366729695113,0.044069103732967796,-0.007803370028627278,4.56723165512085,486,1458,1459
fold_1,train,1693,exp016_static_strict_oof_proxy,residual,0.051872473761595074,-0.18921250972899226,0.03226821409546736,-0.019604259666127714,4.56723165512085,486,1458,1459
fold_1,train,1694,exp016_static_strict_oof_proxy,retrieval,0.2956188472762597,0.28778560808405723,0.30313835657067667,0.007519509294416971,5.365358352661133,531,1458,1459
fold_1,train,1694,exp016_static_strict_oof_proxy,global,0.2956188472762597,0.2921478010937223,0.3060878902263565,0.010469042950096819,5.365358352661133,486,1458,1459
