window,time,baseline,method,alpha,history_w,baseline_ic,candidate_ic,delta,rank_correlation_to_baseline,history_sections
fold_3,2689,exp016_static_strict_oof_proxy,shuffled,0.1,10,-0.20251102129966858,-0.20064410875995725,0.0018669125397113295,0.9939235107081479,1230
fold_3,2689,exp016_static_strict_oof_proxy,shuffled,0.15,10,-0.20251102129966858,-0.19801476220164904,0.004496259098019539,0.9854856584935481,1230
fold_3,2689,exp016_static_strict_oof_proxy,momentum,0.05,20,-0.20251102129966858,-0.20067204081809933,0.0018389804815692468,0.9991014703041668,1230
fold_3,2689,exp016_static_strict_oof_proxy,momentum,0.1,20,-0.20251102129966858,-0.197799287453693,0.004711733845975591,0.9957180079452174,1230
fold_3,2689,exp016_static_strict_oof_proxy,momentum,0.15,20,-0.20251102129966858,-0.1941464341451675,0.008364587154501085,0.9884400163179504,1230
fold_3,2689,exp016_static_strict_oof_proxy,shuffled,0.05,20,-0.20251102129966858,-0.20336507137150778,-0.0008540500718391963,0.9986567370880863,1230
fold_3,2689,exp016_static_strict_oof_proxy,shuffled,0.1,20,-0.20251102129966858,-0.20345391847083405,-0.0009428971711654688,0.9940491668206108,1230
fold_3,2689,exp016_static_strict_oof_proxy,shuffled,0.15,20,-0.20251102129966858,-0.20199075850958725,0.0005202627900813273,0.9856517315693479,1230
fold_3,2689,exp016_static_strict_oof_proxy,momentum,0.05,40,-0.20251102129966858,-0.20820346363106676,-0.005692442331398179,0.9989951819896964,1230
fold_3,2689,exp016_static_strict_oof_proxy,momentum,0.1,40,-0.20251102129966858,-0.21430731669438835,-0.011796295394719769,0.9953171179593875,1230
fold_3,2689,exp016_static_strict_oof_proxy,momentum,0.15,40,-0.20251102129966858,-0.21924596265014287,-0.01673494135047429,0.9874279032163735,1230
fold_3,2689,exp016_static_strict_oof_proxy,shuffled,0.05,40,-0.20251102129966858,-0.20201291362486887,0.0004981076747997137,0.9986388222995357,1230
fold_3,2689,exp016_static_strict_oof_proxy,shuffled,0.1,40,-0.20251102129966858,-0.201444191464238,0.0010668298354305772,0.994153867835816,1230
fold_3,2689,exp016_static_strict_oof_proxy,shuffled,0.15,40,-0.20251102129966858,-0.19872848241456748,0.0037825388851011055,0.9855808959962999,1230
fold_3,2690,exp016_static_strict_oof_proxy,momentum,0.05,10,-0.20984036256598929,-0.1977520507661295,0.01208831179985978,0.9990829156891683,1231
fold_3,2690,exp016_static_strict_oof_proxy,momentum,0.1,10,-0.20984036256598929,-0.1826396503465685,0.027200712219420775,0.9957175528379179,1231
fold_3,2690,exp016_static_strict_oof_proxy,momentum,0.15,10,-0.20984036256598929,-0.1644249405401341,0.04541542202585519,0.9887994140703726,1231
fold_3,2690,exp016_static_strict_oof_proxy,shuffled,0.05,10,-0.20984036256598929,-0.20740326805608275,0.0024370945099065344,0.9986575139781918,1231
fold_3,2690,exp016_static_strict_oof_proxy,shuffled,0.1,10,-0.20984036256598929,-0.2045453261303062,0.005295036435683076,0.9940827698254161,1231
fold_3,2690,exp016_static_strict_oof_proxy,shuffled,0.15,10,-0.20984036256598929,-0.20100582151571178,0.008834541050277506,0.9853080651651467,1231
fold_3,2690,exp016_static_strict_oof_proxy,momentum,0.05,20,-0.20984036256598929,-0.19967502347034552,0.010165339095643766,0.9990483627573575,1231
fold_3,2690,exp016_static_strict_oof_proxy,momentum,0.1,20,-0.20984036256598929,-0.187187679086089,0.022652683479900293,0.9955816656646271,1231
fold_3,2690,exp016_static_strict_oof_proxy,momentum,0.15,20,-0.20984036256598929,-0.17173107445618083,0.03810928810980846,0.9881531744526786,1231
fold_3,2690,exp016_static_strict_oof_proxy,shuffled,0.05,20,-0.20984036256598929,-0.21089929788422956,-0.0010589353182402783,0.9986607941858077,1231
fold_3,2690,exp016_static_strict_oof_proxy,shuffled,0.1,20,-0.20984036256598929,-0.21051368914368354,-0.0006733265776942554,0.9941801953494769,1231
fold_3,2690,exp016_static_strict_oof_proxy,shuffled,0.15,20,-0.20984036256598929,-0.209119237481989,0.0007211250840002958,0.9856284549688912,1231
fold_3,2690,exp016_static_strict_oof_proxy,momentum,0.05,40,-0.20984036256598929,-0.20296261305616664,0.006877749509822645,0.9989411187746352,1231
fold_3,2690,exp016_static_strict_oof_proxy,momentum,0.1,40,-0.20984036256598929,-0.19516447974493872,0.014675882821050562,0.9951381779562559,1231
fold_3,2690,exp016_static_strict_oof_proxy,momentum,0.15,40,-0.20984036256598929,-0.18459044430292737,0.025249918263061916,0.987113534536807,1231
fold_3,2690,exp016_static_strict_oof_proxy,shuffled,0.05,40,-0.20984036256598929,-0.21105746002413914,-0.0012170974581498517,0.9986369838552553,1231
fold_3,2690,exp016_static_strict_oof_proxy,shuffled,0.1,40,-0.20984036256598929,-0.21079401113474677,-0.0009536485687574869,0.9940719291694661,1231
fold_3,2690,exp016_static_strict_oof_proxy,shuffled,0.15,40,-0.20984036256598929,-0.2101253542245277,-0.0002849916585384027,0.9852545633412112,1231
fold_3,2691,exp016_static_strict_oof_proxy,momentum,0.05,10,-0.1396957941911576,-0.13117564984726465,0.00852014434389295,0.9986733194970668,1232
fold_3,2691,exp016_static_strict_oof_proxy,momentum,0.1,10,-0.1396957941911576,-0.12164863305720126,0.018047161133956338,0.9941151797746174,1232
fold_3,2691,exp016_static_strict_oof_proxy,momentum,0.15,10,-0.1396957941911576,-0.11020888081291737,0.029486913378240234,0.9856401118395817,1232
fold_3,2691,exp016_static_strict_oof_proxy,shuffled,0.05,10,-0.1396957941911576,-0.13861392497519948,0.0010818692159581256,0.9986333265346803,1232
fold_3,2691,exp016_static_strict_oof_proxy,shuffled,0.1,10,-0.1396957941911576,-0.13606379265204926,0.003632001539108337,0.9940683132113619,1232
fold_3,2691,exp016_static_strict_oof_proxy,shuffled,0.15,10,-0.1396957941911576,-0.13304586615001643,0.006649928041141173,0.9855563456317774,1232
fold_3,2691,exp016_static_strict_oof_proxy,momentum,0.05,20,-0.1396957941911576,-0.12677198836316286,0.012923805827994739,0.99866159310189,1232
fold_3,2691,exp016_static_strict_oof_proxy,momentum,0.1,20,-0.1396957941911576,-0.11277382446116446,0.02692196972999314,0.9940326872471904,1232
fold_3,2691,exp016_static_strict_oof_proxy,momentum,0.15,20,-0.1396957941911576,-0.09548806179753282,0.044207732393624785,0.985027136880781,1232
fold_3,2691,exp016_static_strict_oof_proxy,shuffled,0.05,20,-0.1396957941911576,-0.1361805376604887,0.003515256530668892,0.9986501712431878,1232
fold_3,2691,exp016_static_strict_oof_proxy,shuffled,0.1,20,-0.1396957941911576,-0.13194526976726487,0.007750524423892735,0.9939868355419701,1232
fold_3,2691,exp016_static_strict_oof_proxy,shuffled,0.15,20,-0.1396957941911576,-0.12656881993631125,0.013126974254846352,0.9853817979792115,1232
fold_3,2691,exp016_static_strict_oof_proxy,momentum,0.05,40,-0.1396957941911576,-0.12388362601816516,0.01581216817299244,0.9986942769024577,1232
fold_3,2691,exp016_static_strict_oof_proxy,momentum,0.1,40,-0.1396957941911576,-0.1047589684405043,0.03493682575065331,0.9940360344844369,1232
fold_3,2691,exp016_static_strict_oof_proxy,momentum,0.15,40,-0.1396957941911576,-0.08325162426917897,0.056444169921978635,0.984762815687154,1232
fold_3,2691,exp016_static_strict_oof_proxy,shuffled,0.05,40,-0.1396957941911576,-0.13789298700163838,0.0018028071895192233,0.9986048924103165,1232
fold_3,2691,exp016_static_strict_oof_proxy,shuffled,0.1,40,-0.1396957941911576,-0.1348641475972311,0.004831646593926514,0.9940508180587802,1232
fold_3,2691,exp016_static_strict_oof_proxy,shuffled,0.15,40,-0.1396957941911576,-0.13084913142330085,0.008846662767856756,0.9854541979436067,1232
fold_3,2692,exp016_static_strict_oof_proxy,momentum,0.05,10,-0.05232724100924455,-0.044916109424747545,0.007411131584497008,0.9989239692578171,1233
fold_3,2692,exp016_static_strict_oof_proxy,momentum,0.1,10,-0.05232724100924455,-0.03590743015967735,0.0164198108495672,0.9949872668980089,1233
fold_3,2692,exp016_static_strict_oof_proxy,momentum,0.15,10,-0.05232724100924455,-0.02578752776793353,0.026539713241311023,0.9868326676237147,1233
fold_3,2692,exp016_static_strict_oof_proxy,shuffled,0.05,10,-0.05232724100924455,-0.0520250486441876,0.0003021923650569497,0.99864296008322,1233
fold_3,2692,exp016_static_strict_oof_proxy,shuffled,0.1,10,-0.05232724100924455,-0.05172267449847224,0.0006045665107723142,0.9940773882415951,1233
fold_3,2692,exp016_static_strict_oof_proxy,shuffled,0.15,10,-0.05232724100924455,-0.050341341636331936,0.0019858993729126168,0.9853832923786924,1233
fold_3,2692,exp016_static_strict_oof_proxy,momentum,0.05,20,-0.05232724100924455,-0.041002136901850506,0.011325104107394048,0.9987941782281601,1233
fold_3,2692,exp016_static_strict_oof_proxy,momentum,0.1,20,-0.05232724100924455,-0.02729585235869878,0.02503138865054577,0.9944984705313298,1233
fold_3,2692,exp016_static_strict_oof_proxy,momentum,0.15,20,-0.05232724100924455,-0.011526021785875556,0.040801219223369,0.9857077344219735,1233
fold_3,2692,exp016_static_strict_oof_proxy,shuffled,0.05,20,-0.05232724100924455,-0.052600316244793645,-0.00027307523554909174,0.998641331197995,1233
fold_3,2692,exp016_static_strict_oof_proxy,shuffled,0.1,20,-0.05232724100924455,-0.05196330318425114,0.00036393782499341554,0.9940569199582632,1233
fold_3,2692,exp016_static_strict_oof_proxy,shuffled,0.15,20,-0.05232724100924455,-0.05189733909068686,0.0004299019185576916,0.9855198867974754,1233
fold_3,2692,exp016_static_strict_oof_proxy,momentum,0.05,40,-0.05232724100924455,-0.03980989746306959,0.01251734354617496,0.9987776826609367,1233
fold_3,2692,exp016_static_strict_oof_proxy,momentum,0.1,40,-0.05232724100924455,-0.025073717387772056,0.027253523621472497,0.9943620073763133,1233
fold_3,2692,exp016_static_strict_oof_proxy,momentum,0.15,40,-0.05232724100924455,-0.008958624484136337,0.04336861652510822,0.9856420675558479,1233
fold_3,2692,exp016_static_strict_oof_proxy,shuffled,0.05,40,-0.05232724100924455,-0.053034936842294406,-0.0007076958330498526,0.9986554714863448,1233
fold_3,2692,exp016_static_strict_oof_proxy,shuffled,0.1,40,-0.05232724100924455,-0.05419607938700343,-0.0018688383777588774,0.9942095627534584,1233
fold_3,2692,exp016_static_strict_oof_proxy,shuffled,0.15,40,-0.05232724100924455,-0.055246254414117436,-0.0029190134048728833,0.9856315537034803,1233
fold_3,2693,exp016_static_strict_oof_proxy,momentum,0.05,10,0.12012582643456811,0.1309960391027892,0.010870212668221094,0.9988378311862541,1234
fold_3,2693,exp016_static_strict_oof_proxy,momentum,0.1,10,0.12012582643456811,0.14232070510771544,0.02219487867314733,0.9946281694901475,1234
fold_3,2693,exp016_static_strict_oof_proxy,momentum,0.15,10,0.12012582643456811,0.15434183512497904,0.03421600869041093,0.9860061781629981,1234
fold_3,2693,exp016_static_strict_oof_proxy,shuffled,0.05,10,0.12012582643456811,0.12133690120220772,0.001211074767639611,0.9986406468016138,1234
fold_3,2693,exp016_static_strict_oof_proxy,shuffled,0.1,10,0.12012582643456811,0.12113433485584461,0.001008508421276505,0.994117688410315,1234
fold_3,2693,exp016_static_strict_oof_proxy,shuffled,0.15,10,0.12012582643456811,0.11978877917933496,-0.00033704725523314716,0.9855683124002159,1234
fold_3,2693,exp016_static_strict_oof_proxy,momentum,0.05,20,0.12012582643456811,0.1324457868555961,0.012319960421027995,0.9988253951435793,1234
fold_3,2693,exp016_static_strict_oof_proxy,momentum,0.1,20,0.12012582643456811,0.1454522245101492,0.025326398075581083,0.9946110090647526,1234
fold_3,2693,exp016_static_strict_oof_proxy,momentum,0.15,20,0.12012582643456811,0.1590494975665401,0.038923671131971996,0.9860309712351909,1234
fold_3,2693,exp016_static_strict_oof_proxy,shuffled,0.05,20,0.12012582643456811,0.12046379548950512,0.0003379690549370068,0.9986551278161858,1234
fold_3,2693,exp016_static_strict_oof_proxy,shuffled,0.1,20,0.12012582643456811,0.11971931949257905,-0.0004065069419890571,0.994138107028985,1234
fold_3,2693,exp016_static_strict_oof_proxy,shuffled,0.15,20,0.12012582643456811,0.11743216108182955,-0.0026936653527385584,0.9856356516065905,1234
fold_3,2693,exp016_static_strict_oof_proxy,momentum,0.05,40,0.12012582643456811,0.1340063146438012,0.013880488209233086,0.9987872294769072,1234
fold_3,2693,exp016_static_strict_oof_proxy,momentum,0.1,40,0.12012582643456811,0.14859489217364086,0.02846906573907275,0.994522208286722,1234
fold_3,2693,exp016_static_strict_oof_proxy,momentum,0.15,40,0.12012582643456811,0.16381456169682396,0.04368873526225585,0.9859725967938902,1234
fold_3,2693,exp016_static_strict_oof_proxy,shuffled,0.05,40,0.12012582643456811,0.11977722628905398,-0.000348600145514133,0.9986458572605929,1234
fold_3,2693,exp016_static_strict_oof_proxy,shuffled,0.1,40,0.12012582643456811,0.11771747038806914,-0.0024083560464989717,0.9941305577289509,1234
fold_3,2693,exp016_static_strict_oof_proxy,shuffled,0.15,40,0.12012582643456811,0.11515839068374559,-0.004967435750822521,0.9856156501167683,1234
fold_3,2694,exp016_static_strict_oof_proxy,momentum,0.05,10,0.16039851748634523,0.16495192778646253,0.0045534103001173,0.998947000085911,1235
fold_3,2694,exp016_static_strict_oof_proxy,momentum,0.1,10,0.16039851748634523,0.16951071801944437,0.009112200533099135,0.9950326191410258,1235
fold_3,2694,exp016_static_strict_oof_proxy,momentum,0.15,10,0.16039851748634523,0.1741901420070443,0.01379162452069907,0.9869842881168345,1235
fold_3,2694,exp016_static_strict_oof_proxy,shuffled,0.05,10,0.16039851748634523,0.16046086641064686,6.234892430162509e-05,0.9986397358729798,1235
fold_3,2694,exp016_static_strict_oof_proxy,shuffled,0.1,10,0.16039851748634523,0.15995826053351256,-0.00044025695283267385,0.9941221088804085,1235
fold_3,2694,exp016_static_strict_oof_proxy,shuffled,0.15,10,0.16039851748634523,0.1581341837858381,-0.002264333700507132,0.9857242465632682,1235
fold_3,2694,exp016_static_strict_oof_proxy,momentum,0.05,20,0.16039851748634523,0.16764048005776416,0.007241962571418931,0.9988157002695054,1235
fold_3,2694,exp016_static_strict_oof_proxy,momentum,0.1,20,0.16039851748634523,0.17475589452377302,0.014357377037427788,0.9945271898206379,1235
fold_3,2694,exp016_static_strict_oof_proxy,momentum,0.15,20,0.16039851748634523,0.1824314864633081,0.022032968976962858,0.9857175491019667,1235
fold_3,2694,exp016_static_strict_oof_proxy,shuffled,0.05,20,0.16039851748634523,0.15858871957117865,-0.0018097979151665833,0.9986438653700924,1235
fold_3,2694,exp016_static_strict_oof_proxy,shuffled,0.1,20,0.16039851748634523,0.15677620498412828,-0.003622312502216951,0.9940928838334354,1235
fold_3,2694,exp016_static_strict_oof_proxy,shuffled,0.15,20,0.16039851748634523,0.15350053562398194,-0.006897981862363289,0.9856134634007301,1235
fold_3,2694,exp016_static_strict_oof_proxy,momentum,0.05,40,0.16039851748634523,0.16931229654226718,0.008913779055921944,0.9987971650632045,1235
fold_3,2694,exp016_static_strict_oof_proxy,momentum,0.1,40,0.16039851748634523,0.1796316736620902,0.019233156175744975,0.9944208793898123,1235
fold_3,2694,exp016_static_strict_oof_proxy,momentum,0.15,40,0.16039851748634523,0.18982638648783445,0.02942786900148922,0.9855667675282302,1235
fold_3,2694,exp016_static_strict_oof_proxy,shuffled,0.05,40,0.16039851748634523,0.15862769874903426,-0.0017708187373109696,0.998622184164681,1235
fold_3,2694,exp016_static_strict_oof_proxy,shuffled,0.1,40,0.16039851748634523,0.156396891774363,-0.004001625711982232,0.9941010143525965,1235
fold_3,2694,exp016_static_strict_oof_proxy,shuffled,0.15,40,0.16039851748634523,0.15261927359067454,-0.0077792438956706955,0.9855449655669012,1235
fold_3,2695,exp016_static_strict_oof_proxy,momentum,0.05,10,0.1632660300718606,0.1684973417201689,0.0052313116483082844,0.9990382482235026,1236
fold_3,2695,exp016_static_strict_oof_proxy,momentum,0.1,10,0.1632660300718606,0.1742271467238499,0.010961116651989289,0.9956334961138105,1236
fold_3,2695,exp016_static_strict_oof_proxy,momentum,0.15,10,0.1632660300718606,0.18088217897764025,0.017616148905779644,0.9885044088967545,1236
fold_3,2695,exp016_static_strict_oof_proxy,shuffled,0.05,10,0.1632660300718606,0.16249501818895978,-0.0007710118829008239,0.9986280318967092,1236
fold_3,2695,exp016_static_strict_oof_proxy,shuffled,0.1,10,0.1632660300718606,0.15983122739505298,-0.0034348026768076245,0.9941185908630504,1236
fold_3,2695,exp016_static_strict_oof_proxy,shuffled,0.15,10,0.1632660300718606,0.15724862222437225,-0.00601740784748836,0.9854972981836582,1236
fold_3,2695,exp016_static_strict_oof_proxy,momentum,0.05,20,0.1632660300718606,0.16741832015614594,0.004152290084285332,0.9989286604104496,1236
fold_3,2695,exp016_static_strict_oof_proxy,momentum,0.1,20,0.1632660300718606,0.17137425547504456,0.008108225403183955,0.9950973331768473,1236
fold_3,2695,exp016_static_strict_oof_proxy,momentum,0.15,20,0.1632660300718606,0.1750120167442582,0.011745986672397596,0.9871661363425042,1236
fold_3,2695,exp016_static_strict_oof_proxy,shuffled,0.05,20,0.1632660300718606,0.16276613944150248,-0.0004998906303581296,0.9986565165315695,1236
fold_3,2695,exp016_static_strict_oof_proxy,shuffled,0.1,20,0.1632660300718606,0.1612260665839502,-0.0020399634879104123,0.9941535689539222,1236
fold_3,2695,exp016_static_strict_oof_proxy,shuffled,0.15,20,0.1632660300718606,0.15936673385797148,-0.003899296213889125,0.9855456837246511,1236
fold_3,2695,exp016_static_strict_oof_proxy,momentum,0.05,40,0.1632660300718606,0.1693823596615864,0.0061163295897258,0.9987921218725049,1236
fold_3,2695,exp016_static_strict_oof_proxy,momentum,0.1,40,0.1632660300718606,0.17539475189069248,0.012128721818831872,0.9945039105557637,1236
fold_3,2695,exp016_static_strict_oof_proxy,momentum,0.15,40,0.1632660300718606,0.18128480259308127,0.018018772521220666,0.9856868549825158,1236
fold_3,2695,exp016_static_strict_oof_proxy,shuffled,0.05,40,0.1632660300718606,0.1652648125937717,0.001998782521911102,0.9986175238341211,1236
fold_3,2695,exp016_static_strict_oof_proxy,shuffled,0.1,40,0.1632660300718606,0.16617658120848672,0.0029105511366261105,0.994027943804845,1236
fold_3,2695,exp016_static_strict_oof_proxy,shuffled,0.15,40,0.1632660300718606,0.16751853561606048,0.004252505544199869,0.9853857215892214,1236
fold_3,2696,exp016_static_strict_oof_proxy,momentum,0.05,10,-0.02624648682213861,-0.011977551075618974,0.014268935746519636,0.9990820829246191,1237
fold_3,2696,exp016_static_strict_oof_proxy,momentum,0.1,10,-0.02624648682213861,0.004912531661009463,0.031159018483148074,0.9957011269394928,1237
fold_3,2696,exp016_static_strict_oof_proxy,momentum,0.15,10,-0.02624648682213861,0.02396971352944234,0.05021620035158095,0.988588438640242,1237
fold_3,2696,exp016_static_strict_oof_proxy,shuffled,0.05,10,-0.02624648682213861,-0.027684301803273057,-0.001437814981134447,0.9986323234386376,1237
fold_3,2696,exp016_static_strict_oof_proxy,shuffled,0.1,10,-0.02624648682213861,-0.030076502474212917,-0.003830015652074307,0.9940688444197521,1237
fold_3,2696,exp016_static_strict_oof_proxy,shuffled,0.15,10,-0.02624648682213861,-0.03311745736085333,-0.006870970538714719,0.9855594214805251,1237
fold_3,2696,exp016_static_strict_oof_proxy,momentum,0.05,20,-0.02624648682213861,-0.011749953468875527,0.014496533353263083,0.9990737345335288,1237
fold_3,2696,exp016_static_strict_oof_proxy,momentum,0.1,20,-0.02624648682213861,0.005348775804314214,0.031595262626452826,0.9957086429893346,1237
fold_3,2696,exp016_static_strict_oof_proxy,momentum,0.15,20,-0.02624648682213861,0.024759698541344074,0.051006185363482684,0.9887433299124038,1237
fold_3,2696,exp016_static_strict_oof_proxy,shuffled,0.05,20,-0.02624648682213861,-0.026678104039550836,-0.00043161721741222583,0.9986423482087173,1237
fold_3,2696,exp016_static_strict_oof_proxy,shuffled,0.1,20,-0.02624648682213861,-0.027954129551711348,-0.0017076427295727378,0.9941393472252081,1237
fold_3,2696,exp016_static_strict_oof_proxy,shuffled,0.15,20,-0.02624648682213861,-0.02958721592111878,-0.0033407290989801684,0.9852694412768795,1237
fold_3,2696,exp016_static_strict_oof_proxy,momentum,0.05,40,-0.02624648682213861,-0.009998268752902816,0.016248218069235792,0.9989138719864832,1237
fold_3,2696,exp016_static_strict_oof_proxy,momentum,0.1,40,-0.02624648682213861,0.00901190778803027,0.03525839461016888,0.9950234046453633,1237
fold_3,2696,exp016_static_strict_oof_proxy,momentum,0.15,40,-0.02624648682213861,0.03056743410463651,0.05681392092677512,0.9870333866757158,1237
fold_3,2696,exp016_static_strict_oof_proxy,shuffled,0.05,40,-0.02624648682213861,-0.027867860906239314,-0.001621374084100704,0.9986504926740134,1237
fold_3,2696,exp016_static_strict_oof_proxy,shuffled,0.1,40,-0.02624648682213861,-0.03137418489706117,-0.005127698074922558,0.9940499209379232,1237
fold_3,2696,exp016_static_strict_oof_proxy,shuffled,0.15,40,-0.02624648682213861,-0.03563054059775073,-0.009384053775612123,0.9853625278764785,1237
fold_3,2697,exp016_static_strict_oof_proxy,momentum,0.05,10,-0.0020926324263844413,0.013303191016121964,0.015395823442506406,0.998992063771459,1238
fold_3,2697,exp016_static_strict_oof_proxy,momentum,0.1,10,-0.0020926324263844413,0.031126610215959933,0.033219242642344375,0.9954360512822854,1238
fold_3,2697,exp016_static_strict_oof_proxy,momentum,0.15,10,-0.0020926324263844413,0.052606907645246205,0.054699540071630644,0.9879070075402927,1238
fold_3,2697,exp016_static_strict_oof_proxy,shuffled,0.05,10,-0.0020926324263844413,-0.001798448352074109,0.00029418407431033226,0.9986296998991662,1238
fold_3,2697,exp016_static_strict_oof_proxy,shuffled,0.1,10,-0.0020926324263844413,-0.002037247809071362,5.538461731307946e-05,0.994066776575279,1238
fold_3,2697,exp016_static_strict_oof_proxy,shuffled,0.15,10,-0.0020926324263844413,-0.0021334324978581685,-4.0800071473727235e-05,0.9856032172021968,1238
fold_3,2697,exp016_static_strict_oof_proxy,momentum,0.05,20,-0.0020926324263844413,0.011079357216933447,0.013171989643317887,0.9991126962475252,1238
fold_3,2697,exp016_static_strict_oof_proxy,momentum,0.1,20,-0.0020926324263844413,0.026425681261030103,0.028518313687414545,0.9959309386817436,1238
fold_3,2697,exp016_static_strict_oof_proxy,momentum,0.15,20,-0.0020926324263844413,0.04411390853364338,0.04620654096002782,0.9891215802852412,1238
fold_3,2697,exp016_static_strict_oof_proxy,shuffled,0.05,20,-0.0020926324263844413,-0.0017649026802637486,0.0003277297461206927,0.998649573421653,1238
fold_3,2697,exp016_static_strict_oof_proxy,shuffled,0.1,20,-0.0020926324263844413,-0.001019408170769704,0.0010732242556147373,0.994115229945611,1238
fold_3,2697,exp016_static_strict_oof_proxy,shuffled,0.15,20,-0.0020926324263844413,-0.0008694932374197775,0.0012231391889646638,0.9856455293960327,1238
fold_3,2697,exp016_static_strict_oof_proxy,momentum,0.05,40,-0.0020926324263844413,0.0137101903108149,0.01580282273719934,0.9989272463715833,1238
fold_3,2697,exp016_static_strict_oof_proxy,momentum,0.1,40,-0.0020926324263844413,0.031651429915379774,0.03374406234176421,0.9950947257554059,1238
fold_3,2697,exp016_static_strict_oof_proxy,momentum,0.15,40,-0.0020926324263844413,0.052535200606170264,0.0546278330325547,0.9870002919068062,1238
fold_3,2697,exp016_static_strict_oof_proxy,shuffled,0.05,40,-0.0020926324263844413,-0.00205263263506419,3.999979132025128e-05,0.9986528758988814,1238
fold_3,2697,exp016_static_strict_oof_proxy,shuffled,0.1,40,-0.0020926324263844413,-0.0032516871378309308,-0.0011590547114464895,0.9941811395957388,1238
fold_3,2697,exp016_static_strict_oof_proxy,shuffled,0.15,40,-0.0020926324263844413,-0.004969937882624699,-0.0028773054562402575,0.9854935403765285,1238
fold_3,2698,exp016_static_strict_oof_proxy,momentum,0.05,10,0.09712483135821297,0.10859473407232301,0.011469902714110039,0.998888019369904,1239
fold_3,2698,exp016_static_strict_oof_proxy,momentum,0.1,10,0.09712483135821297,0.12181083218325016,0.02468600082503719,0.9948635698932401,1239
fold_3,2698,exp016_static_strict_oof_proxy,momentum,0.15,10,0.09712483135821297,0.13569832007415683,0.03857348871594386,0.9866655132141982,1239
fold_3,2698,exp016_static_strict_oof_proxy,shuffled,0.05,10,0.09712483135821297,0.09642382368504965,-0.0007010076731633202,0.998658290599544,1239
fold_3,2698,exp016_static_strict_oof_proxy,shuffled,0.1,10,0.09712483135821297,0.09529736002007483,-0.0018274713381381397,0.9940139096787054,1239
fold_3,2698,exp016_static_strict_oof_proxy,shuffled,0.15,10,0.09712483135821297,0.09253434346758446,-0.004590487890628506,0.9853255330345261,1239
fold_3,2698,exp016_static_strict_oof_proxy,momentum,0.05,20,0.09712483135821297,0.10384764546313308,0.006722814104920108,0.9991887567490252,1239
fold_3,2698,exp016_static_strict_oof_proxy,momentum,0.1,20,0.09712483135821297,0.11106359734658204,0.013938765988369073,0.9961876521394191,1239
fold_3,2698,exp016_static_strict_oof_proxy,momentum,0.15,20,0.09712483135821297,0.12037465790526863,0.023249826547055666,0.9897368883258648,1239
fold_3,2698,exp016_static_strict_oof_proxy,shuffled,0.05,20,0.09712483135821297,0.0982887154897329,0.0011638841315199377,0.9986255255192231,1239
fold_3,2698,exp016_static_strict_oof_proxy,shuffled,0.1,20,0.09712483135821297,0.0989294056300725,0.0018045742718595381,0.9940936213591562,1239
fold_3,2698,exp016_static_strict_oof_proxy,shuffled,0.15,20,0.09712483135821297,0.09949529349704764,0.0023704621388346697,0.9854199301979242,1239
fold_3,2698,exp016_static_strict_oof_proxy,momentum,0.05,40,0.09712483135821297,0.10657928336952913,0.009454452011316158,0.9989916589422476,1239
fold_3,2698,exp016_static_strict_oof_proxy,momentum,0.1,40,0.09712483135821297,0.116345247082468,0.019220415724255036,0.9952679327678677,1239
fold_3,2698,exp016_static_strict_oof_proxy,momentum,0.15,40,0.09712483135821297,0.1276171423984677,0.030492311040254724,0.987710391223004,1239
fold_3,2698,exp016_static_strict_oof_proxy,shuffled,0.05,40,0.09712483135821297,0.09551648621959367,-0.0016083451386192937,0.9986661166154064,1239
fold_3,2698,exp016_static_strict_oof_proxy,shuffled,0.1,40,0.09712483135821297,0.09239959277351416,-0.00472523858469881,0.9942620865540011,1239
fold_3,2698,exp016_static_strict_oof_proxy,shuffled,0.15,40,0.09712483135821297,0.08987039919826467,-0.007254432159948296,0.9860413818943671,1239
fold_3,2699,exp016_static_strict_oof_proxy,momentum,0.05,10,0.1312352583024117,0.1483534059378257,0.017118147635414,0.9989188032336398,1240
fold_3,2699,exp016_static_strict_oof_proxy,momentum,0.1,10,0.1312352583024117,0.16720920525236774,0.03597394694995604,0.9950490222288711,1240
fold_3,2699,exp016_static_strict_oof_proxy,momentum,0.15,10,0.1312352583024117,0.1883841726020417,0.05714891429963001,0.9869962486915863,1240
fold_3,2699,exp016_static_strict_oof_proxy,shuffled,0.05,10,0.1312352583024117,0.13243520979544962,0.0011999514930379207,0.9986533619727209,1240
fold_3,2699,exp016_static_strict_oof_proxy,shuffled,0.1,10,0.1312352583024117,0.13235390983032203,0.0011186515279103248,0.9940717896537028,1240
fold_3,2699,exp016_static_strict_oof_proxy,shuffled,0.15,10,0.1312352583024117,0.13126556452095597,3.0306218544273733e-05,0.9856591358857373,1240
fold_3,2699,exp016_static_strict_oof_proxy,momentum,0.05,20,0.1312352583024117,0.14016441645429206,0.008929158151880362,0.9991912685320412,1240
fold_3,2699,exp016_static_strict_oof_proxy,momentum,0.1,20,0.1312352583024117,0.14995682791506373,0.018721569612652034,0.9961931509107015,1240
fold_3,2699,exp016_static_strict_oof_proxy,momentum,0.15,20,0.1312352583024117,0.1617006874170198,0.03046542911460809,0.9899371826316465,1240
